name,mtom,oem,wing_weight,fuselage_weight,lg_weight,hortail_weight,nacelle_weight,powertrain_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac,y_mac,x_lemac,cLmax,cd,cd0,clalpha,cm,e,A,A_h,S,S_h,c_root,c_tip,t_r_h,sweep_le,sweep_1/4,sweep_m,b,taper,StotS,diskloading,mission_energy,wp_hover,power_hover,power_climb,power_cruise,wp_cruise,tw,WP_hover,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,ww,w_eng,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy,Vx_cr,Vy_cr,Vz_cr,Mx_cr,Mz_cr,T_cr,Vx_vf,Vy_vf,Vz_vf,Mx_vf,Mz_vf,T_vf,thickness_to_chord,i_xx,i_zz,i_xz,j_y,area_enclosed,area,max_shear_cr,max_axial_cr,max_shear_vf,max_axial_vf,crit_buck_stress,A1,A2
J1,2151.806879392611,1676.8068793926109,98.46702750106097,263.2577653043043,89.00707813717067,32.58749618180483,138.0100515743189,135.05383408936993,686.7508010978233,233.672825506758,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.5994932134996167,1.614872955937113,0.14123616980758735,1.5,0.03664337019787063,0.022036118055228475,4.97,-0.115,0.9007058293690858,5.0,6,11.358481646847677,3.25,2.153163941249484,0.8612655764997936,0.14877,0.08745961673847451,0.1,-0.255,7.536073794373194,0.4,1.2,500.0,1012589348.2444556,0.06822382182812936,945376.8386255895,128287.18969885011,176197.40425281622,0.06822382182812936,1.2333333333333332,0.05345664749148069,0.05472152100047488,1.2237037037037035,1860.46875,220.449,12.406242847117177,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,16687274.753650988,6094793.711125292,9493252.037714908,811001391.9708682,2537284.184981162,119120033.73088366,4829747.065492049,28361305.158767685,14464265.63097152,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,23135603.499779053,96540892.02662314,11852768.941238347,89465754.69746049,3531983.863062337,6.0,6.0
J1,2158.1278179706774,1683.1278179706774,118.06404925506645,263.31427542223287,89.13564845854837,32.63060813062974,138.21591080354727,135.25528375099114,672.5614756381051,233.95056651155636,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.5185437804180146,1.7034946254689265,0.13438560455554416,1.5,0.03559096421324663,0.022179798867454407,4.97,-0.115,0.8829324771588815,5.555555555555555,6,11.37542424088595,3.25,2.044193550562712,0.8176774202250847,0.14877,0.07888818816704596,0.1,-0.255,7.949641585521657,0.4,1.2,500.0,990772862.8606713,0.06822382182812936,946786.9862569381,128478.54606521636,171392.24661986512,0.06822382182812936,1.2333333333333332,0.05341682340469118,0.05693162185806156,1.2237037037037035,1860.46875,220.449,12.773088885363743,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,16712165.908168515,6103884.857178537,9507412.40882601,788884212.9721856,2541068.8612470953,119297716.13915586,4836951.236470384,28403609.58770814,14485840.889731154,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,23135603.499779053,96540892.02662314,11852768.941238347,89465754.69746049,3531983.863062337,6.555555555555555,6.555555555555555
J1,2189.654916500722,1714.654916500722,140.5062731231363,263.8584934033637,90.38226582649266,33.04824700889331,140.21192114059727,137.2085389365778,672.7977524355031,236.6414246261579,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.458291769817052,1.7994946518575803,0.12933904007791686,1.5,0.034568774616353,0.022134401247102767,4.97,-0.115,0.8657199382794228,6.111111111111111,6,11.539699570991832,3.25,1.9630850747537243,0.7852340299014897,0.14877,0.07187520115405895,0.1,-0.255,8.397641708668708,0.4,1.2,500.0,982096529.1122833,0.06822382182812936,960459.7725560446,130333.93669676116,168873.81039971815,0.06822382182812936,1.2333333333333332,0.05303524846585298,0.05913018444835188,1.2237037037037035,1860.46875,220.449,13.15078577290803,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,16953510.451740008,6192032.576209297,9644711.315560326,777292355.0285894,2577765.068541307,121020524.12280884,4906802.852045411,28813793.17668134,14695034.520107483,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,23135603.499779053,96540892.02662314,11852768.941238347,89465754.69746049,3531983.863062337,7.111111111111111,7.111111111111111
J1,2240.2446449982262,1765.244644998226,165.9052172358638,264.72326791861474,92.3948656318987,33.72109133618413,143.4343774605825,140.3619692573046,683.7261256180112,240.97773053976644,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.4121612843953284,1.9009863443783268,0.12552411543915235,1.5,0.03358797230452747,0.021965347838932222,4.97,-0.115,0.8490016945971267,6.666666666666667,6,11.80491366627539,3.25,1.9009863443783268,0.7603945377513308,0.14877,0.0660310453099031,0.1,-0.255,8.871269607098858,0.4,1.2,500.0,982107236.5346264,0.06822382182812936,982533.7848011322,133329.36971415684,167853.50602405256,0.06822382182812936,1.2333333333333332,0.05243610825274784,0.061287195838477464,1.2237037037037035,1860.46875,220.449,13.53480184185816,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,17343148.839522757,6334342.547761228,9866373.358847607,772596098.1659658,2637009.2131831036,123801909.25493613,5019574.702918489,29476013.544033963,15032766.907457322,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,23135603.499779053,96540892.02662314,11852768.941238347,89465754.69746049,3531983.863062337,7.666666666666667,7.666666666666667
J1,2297.8665046317115,1822.8665046317115,193.9568111434079,265.69116743621635,94.69430342740635,34.48774443501855,147.11610188321376,143.96483001755192,697.0351343037266,245.9204119851699,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.3740632542793345,2.0038422458240297,0.12240668812108235,1.5,0.03269356076256661,0.021755266720599496,4.97,-0.115,0.8327239635862033,7.222222222222222,6,12.10792637300341,3.25,1.8497005346067965,0.7398802138427186,0.14877,0.061085990364848144,0.1,-0.255,9.35126381384547,0.4,1.2,500.0,986214825.3596963,0.06822382182812936,1007753.8101228634,136751.71521752508,167577.53979896344,0.06822382182812936,1.2333333333333332,0.051775818516351955,0.06334132235160689,1.2237037037037035,1860.46875,220.449,13.905079128979843,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,17788318.92899693,6496934.696674858,10119626.926096857,771325880.8569577,2704696.90001779,126979700.5274471,5148418.924939362,30232614.303685904,15418633.29487981,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,23135603.499779053,96540892.02662314,11852768.941238347,89465754.69746049,3531983.863062337,8.222222222222221,8.222222222222221
J1,2362.4960913348286,1887.4960913348286,224.85696544876436,266.7524249000646,97.27342023046941,35.34507161139882,151.24563186711129,148.00590420707968,712.5666221148488,251.45005095509154,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.3425352573426157,2.108468833647056,0.11986091180047187,1.5,0.03186601524710965,0.02151155030491366,4.97,-0.115,0.8168424723365476,7.777777777777778,6,12.447794302890738,3.25,1.8072590002689057,0.7229036001075624,0.14877,0.05684737184051534,0.1,-0.255,9.839521223686262,0.4,1.2,500.0,993825768.8181019,0.06822382182812936,1036041.3294495578,140590.31820598978,167920.6002345097,0.06822382182812936,1.2333333333333332,0.05106409712663902,0.06531494387735441,1.2237037037037035,1860.46875,220.449,14.26618753196114,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,18287634.744465847,6679302.814711598,10403683.547243243,772904919.3901187,2780617.392764699,130544004.325346,5292934.379386898,31081239.883486733,15851432.340578236,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,23135603.499779053,96540892.02662314,11852768.941238347,89465754.69746049,3531983.863062337,8.777777777777779,8.777777777777779
J1,2415.537534998119,1940.537534998119,257.3824222747634,267.61557005038253,99.41653359499995,36.05545365868345,154.67705881420014,151.3638289402095,717.992780246386,256.03388741849415,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.3116429235908753,2.2070914579654155,0.11735966589017334,1.5,0.031183751591822538,0.02133238119724088,4.97,-0.115,0.8013202201702764,8.333333333333334,6,12.730207065993131,3.25,1.7656731663723322,0.706269266548933,0.14877,0.05317390245276022,0.1,-0.255,10.299760137171939,0.4,1.2,500.0,999449831.2196857,0.06822382182812936,1059546.8025814665,143779.9997884351,168053.53231349663,0.06822382182812936,1.2333333333333332,0.050494505692405774,0.06707089381701128,1.2237037037037035,1860.46875,220.449,14.578314866092407,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,18702540.49669157,6830841.33773027,10639719.984344197,773516779.1479462,2843703.4160322007,133505757.39347064,5413019.28653026,31786404.077443995,16211066.079496438,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,23135603.499779053,96540892.02662314,11852768.941238347,89465754.69746049,3531983.863062337,9.333333333333334,9.333333333333334
J1,2472.755458989107,1997.7554589891067,292.5600277460002,268.51389984409303,101.69107360491465,36.80745521993611,158.31891836835527,154.9276787496474,724.0481114244386,260.88829403172133,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.2848567579575354,2.306153155308397,0.11521452777943123,1.5,0.030554417371552872,0.02114024964540364,4.97,-0.115,0.7861258812779283,8.88888888888889,6,13.029938820560242,3.25,1.7296148664812978,0.6918459465925192,0.14877,0.04995961673847452,0.1,-0.255,10.76204805810585,0.4,1.2,500.0,1007003535.7984955,0.06822382182812936,1084493.751247532,147165.288918835,168538.91689534986,0.06822382182812936,1.2333333333333332,0.049910356358508524,0.06873265782234278,1.2237037037037035,1860.46875,220.449,14.87858674846971,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,19142890.386436153,6991672.976109257,10890231.379993789,775750907.2453122,2910658.196102727,136649140.27019173,5540468.4128364185,32534812.537425958,16592754.39408724,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,23135603.499779053,96540892.02662314,11852768.941238347,89465754.69746049,3531983.863062337,9.88888888888889,9.88888888888889
J1,2558.495570362271,2083.495570362271,332.9725543778494,269.82472757313406,105.09222527570635,37.92830642566386,163.76464218653868,160.25675349926027,745.5286463098457,268.1277147142724,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.2677508401158493,2.41766586496452,0.11392883455796256,1.5,0.029851541022599994,0.020820045137519092,4.97,-0.115,0.7712326358008087,9.444444444444445,6,13.478131929229052,3.25,1.7065876693867201,0.6826350677546881,0.14877,0.04712348228469301,0.1,-0.255,11.28244070316776,0.4,1.2,500.0,1023182343.5693219,0.06822382182812936,1121797.274494822,152227.35937342525,170325.73588344333,0.06822382182812936,1.2333333333333332,0.049073497040249006,0.0705505714202056,1.2237037037037035,1860.46875,220.449,15.228913946768307,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,19801351.770588238,7232166.787255439,11264824.59363347,783975277.4776031,3010776.6205365537,141349484.90097213,5731044.884117483,33653918.234844655,17163498.299770776,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,23135603.499779053,96540892.02662314,11852768.941238347,89465754.69746049,3531983.863062337,10.444444444444445,10.444444444444445
J1,2653.922761113299,2178.922761113299,377.50059642395996,271.2480208950665,108.89810779231904,39.17755911207203,169.8583972072022,166.21997842493735,769.8178386015019,276.20226265624007,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.2547452367883867,2.533620189668858,0.11300572833491977,1.5,0.029168422598703808,0.020473910046165,4.97,-0.115,0.7566172960495666,10.0,6,13.979659200417125,3.25,1.6890801264459052,0.6756320505783622,0.14877,0.04460247388133165,0.1,-0.255,11.823560885121337,0.4,1.2,500.0,1042647464.3655915,0.06822382182812936,1163539.8489745616,157891.80697993317,172620.8866531166,0.06822382182812936,1.2333333333333332,0.04818518901432703,0.0723729178408536,1.2237037037037035,1860.46875,220.449,15.585571961364861,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,20538168.85855587,7501278.923316617,11683993.716515055,794539397.1755146,3122808.9548825272,146609161.97035062,5944299.607908586,34906195.46923684,17802159.689310793,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,23135603.499779053,96540892.02662314,11852768.941238347,89465754.69746049,3531983.863062337,11.0,11.0
