name,mtom,oem,wing1_weight,wing2_weight,fuselage_weight,lg_weight,powertrain_weight,nacelle_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,diskloading,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac1,y_mac1,x_lemac1,mac2,y_mac2,x_lemac2,cLmax,cd,cd0,clalpha,cm,e,b1,b2,A1,A2,S1,S2,S,S1/S,S2/S,c_root1,c_root2,c_tip1,c_tip2,sweep_le1,sweep_le2,sweep1_1/4,sweep2_1/4,sweep_m,taper1,taper2,StotS,mission_energy,power_hover,power_climb,power_cruise,WP_hover,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy,Vx_cr,Vy_cr,Vz_cr,Mx_cr,Mz_cr,T_cr,Vx_vf,Vy_vf,Vz_vf,Mx_vf,Mz_vf,T_vf,thickness_to_chord,i_xx,i_zz,i_xz,j_y,area_enclosed,area,max_shear_cr,max_axial_cr,max_shear_vf,max_axial_vf,crit_buck_stress
W1,3778.105892695383,3303.105892695383,432.5869786629183,472.29204463501844,356.4500642616825,198.65527769984408,194.07244522790916,198.3205316284026,989.6768781037791,461.05167247582835,10.74,1.38,0.8,200.0,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.2368131255511643,2.3725405629563197,0.11117277374644786,1.2054963177707583,2.4341752570371087,0.1085702383245814,1.5,0.024731964378098978,0.015638748883172997,5.15,-2.56,0.7419923107696024,11.071855960462823,11.35948453283984,9.5,10,12.903788885182754,12.903788885182754,25.80757777036551,0.5,0.5,1.6649407459342596,1.6227835046914056,0.6659762983737039,0.6491134018765623,0.04685811297907603,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,1477140899.969279,1358507.1165953642,259660.34010094102,241212.09891479727,0.01181828586301816,0.07256134133814693,1.2237037037037035,1860.46875,221.6754,18.381336090479305,0,1,0.045,3.0702387168170113,4.605358075225517,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",23979624.402872887,9134780.26353506,19214865.167469636,1110251021.0617285,5077636.053441772,240944214.94521004,6998385.693251487,40755213.49786092,20785158.883909073,501.49669010724557,0.0,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,0.0,0.0,-6369.615706865474,19320.30365938326,0.0,0.0,0.17,1.9910095213005538e-05,8.783865535149498e-05,0.0,0.00010774875056450054,0.11780734978671974,0.005329915401070751,56576115.32755921,53567501.44561178,10946865.347035557,80179672.9398335,4563367.054008208
W1,3309.047401669864,2834.047401669864,355.51203050512305,388.14275986436354,324.9091775752026,153.9362031097677,179.98631134761186,183.92606384886395,877.5723063545634,370.06254906436817,10.74,1.38,0.8,288.8888888888889,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.086467336324295,2.0841368615067,0.09765872052033787,1.0589573689505296,2.138279302688569,0.095372546749159,1.5,0.026731377339681457,0.017578098893314208,5.15,-2.56,0.7371234270802576,9.7259720203646,9.978636745879989,9.5,10,9.957319130622638,9.957319130622638,19.914638261245276,0.5,0.5,1.4625521835134738,1.425519535125713,0.5850208734053896,0.5702078140502852,0.04685811297907602,0.04460247388133167,0.1,0.1,-0.36837,0.4,0.4,1.2,1267924571.5807807,1259904.179433283,208019.66323177566,208862.55154589642,0.013453705038522818,0.07316986041998817,1.2237037037037035,1860.46875,221.6754,17.006476831882416,0,1,0.045,3.0702387168170113,4.605358075225517,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",22239139.300304938,8307790.897957877,15393455.0791514,961352528.1636028,4067806.9721385655,193025759.84866586,6464431.990631492,37797125.38299849,19276533.94532923,501.49669010724557,0.0,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,0.0,0.0,-6369.615706865474,19320.30365938326,0.0,0.0,0.17,1.9910095213005538e-05,8.783865535149498e-05,0.0,0.00010774875056450054,0.11780734978671974,0.005329915401070751,56576115.32755921,53567501.44561178,10946865.347035557,80179672.9398335,4563367.054008208
W1,3148.422506809632,2673.422506809632,321.568093294273,351.0832728732696,310.4422299124465,135.1739010864874,180.26903063073541,184.21497162484843,859.3754780620002,331.2955293255714,10.74,1.38,0.8,377.77777777777777,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.016789622986676,1.9504762479407867,0.09139563638901367,0.9910439347186969,2.0011464066435227,0.0892560803350384,1.5,0.027972556320633758,0.018785695489414084,5.15,-2.56,0.7344288872296239,9.102222490390337,9.338683231003106,9.5,10,8.721100448901861,8.721100448901861,17.442200897803723,0.5,0.5,1.368755261712833,1.3340976044290151,0.5475021046851332,0.533639041771606,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,1198166107.0738328,1261883.214415148,188484.34335723222,198035.1545727013,0.014375649344218547,0.06859144101420704,1.2237037037037035,1860.46875,221.6754,16.251877168489674,0,1,0.045,3.0702387168170113,4.605358075225517,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",22274072.143103883,8221530.260284161,13947841.408435185,911516186.6242975,3685795.439411086,174898531.37378353,6458840.211511324,37856496.43245444,19306813.180551764,501.49669010724557,0.0,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,0.0,0.0,-6369.615706865474,19320.30365938326,0.0,0.0,0.17,1.9910095213005538e-05,8.783865535149498e-05,0.0,0.00010774875056450054,0.11780734978671974,0.005329915401070751,56576115.32755921,53567501.44561178,10946865.347035557,80179672.9398335,4563367.054008208
W1,3143.6288390278464,2668.6288390278464,309.6807396696762,338.1048365689371,305.2754500735748,128.74891817393768,190.6322307630452,194.80501369495082,883.4625363184598,317.9191137652646,10.74,1.38,0.8,466.66666666666663,83.33,104.17,45,2,30.5,5,0.4546065494115993,0.9918045932428089,1.9025482341532733,0.08914982010409565,0.9666915400574567,1.9519733020390948,0.08706283822125545,1.5,0.02848305191932078,0.01928305394580785,5.15,-2.56,0.7333801590860315,8.878558426048608,9.109208742849109,9.5,10,8.297768392079865,8.297768392079865,16.59553678415973,0.5,0.5,1.3351215678268582,1.30131553469273,0.5340486271307433,0.5205262138770921,0.046858112979076015,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,1199377262.2317789,1334425.6153413162,184994.21142055624,197915.36636044277,0.014737793287591845,0.0660313559344978,1.2237037037037035,1860.46875,221.6754,15.960598277856175,0,1,0.045,3.0702387168170113,4.605358075225517,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",23554550.91737169,8622536.716374576,13689571.64512116,910964825.4547312,3617546.2037132317,171659965.56426984,6818785.355235496,40032768.460239485,20416711.914722137,501.49669010724557,0.0,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,0.0,0.0,-6369.615706865474,19320.30365938326,0.0,0.0,0.17,1.9910095213005538e-05,8.783865535149498e-05,0.0,0.00010774875056450054,0.11780734978671974,0.005329915401070751,56576115.32755921,53567501.44561178,10946865.347035557,80179672.9398335,4563367.054008208
W1,3233.062754965484,2758.062754965484,309.32374199826717,337.7150718083776,305.11941263266255,128.55717184711077,207.68012803762625,212.22607543646131,939.9221133243689,317.51903988060957,10.74,1.38,0.8,555.5555555555555,83.33,104.17,45,2,30.5,5,0.4546065494115993,0.9910492637399938,1.9010993088089305,0.08908192619661219,0.9659553359248059,1.9504867360020117,0.08699653369841359,1.5,0.028499094435418204,0.019298689480598635,5.15,-2.56,0.7333477179036193,8.871796774441675,9.102271434676053,9.5,10,8.285134527051968,8.285134527051968,16.570269054103935,0.5,0.5,1.33410477811153,1.300324490668008,0.533641911244612,0.5201297962672032,0.046858112979076015,0.04460247388133167,0.1,0.1,-0.36837,0.4,0.4,1.2,1239002348.1577525,1453760.8962633838,190085.39998438294,203476.69515117657,0.014749025716174155,0.06503383653077083,1.2237037037037035,1860.46875,221.6754,15.951613846600745,0,1,0.045,3.0702387168170113,4.605358075225517,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",25660992.009630505,9336372.101108354,14066319.598844338,936562508.9712334,3717103.9667374454,176384185.02409333,7419497.885373842,43612826.887901515,22242541.712829772,501.49669010724557,0.0,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,0.0,0.0,-6369.615706865474,19320.30365938326,0.0,0.0,0.17,1.9910095213005538e-05,8.783865535149498e-05,0.0,0.00010774875056450054,0.11780734978671974,0.005329915401070751,56576115.32755921,53567501.44561178,10946865.347035557,80179672.9398335,4563367.054008208
W1,3386.616838893497,2911.616838893497,315.96260672153954,344.96328580663766,308.01276104294453,132.1345213121593,230.04182680034882,235.07725341553683,1020.4498974970023,324.974686297328,10.74,1.38,0.8,644.4444444444445,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.0050477099585184,1.927952097468504,0.09034019720142575,0.9795993335686888,1.9780371158598524,0.08822534879644368,1.5,0.028207685303263817,0.019014728132698465,5.15,-2.56,0.7339418483324823,8.997109788186352,9.230839874012643,9.5,10,8.520840477966175,8.520840477966175,17.04168095593235,0.5,0.5,1.3529488403287748,1.3186914105732348,0.5411795361315099,0.5274765642292939,0.04685811297907602,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,1304056815.7286644,1610292.7876024416,200771.71973137083,212718.29465231934,0.014543599206350039,0.06500298437946987,1.2237037037037035,1860.46875,221.6754,16.11640744442786,0,1,0.045,3.0702387168170113,4.605358075225517,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",28424007.319251392,10292749.879457962,14857107.260121442,979099742.0890945,3926074.0482093366,186300242.75201035,8210629.102128802,48308783.628073245,24637479.65031736,501.49669010724557,0.0,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,0.0,0.0,-6369.615706865474,19320.30365938326,0.0,0.0,0.17,1.9910095213005538e-05,8.783865535149498e-05,0.0,0.00010774875056450054,0.11780734978671974,0.005329915401070751,56576115.32755921,53567501.44561178,10946865.347035557,80179672.9398335,4563367.054008208
W1,3578.2779191241734,3103.2779191241734,327.2583213234809,357.29577940469756,312.89615851112615,138.27667235448797,257.04946698739246,262.6760686601898,1110.089667536678,337.7357843461203,10.74,1.38,0.8,733.3333333333333,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.0286381866521133,1.9732049830490057,0.0924606620265861,1.0025924860515365,2.0244655968348333,0.09029617390648018,1.5,0.0277434693821223,0.01856262560353836,5.15,-2.56,0.7349102261324787,9.208289920895359,9.447506118562554,9.5,10,8.925537186027691,8.925537186027691,17.851074372055383,0.5,0.5,1.3847052512624602,1.3496437312232223,0.5538821005049841,0.5398574924892889,0.04685811297907602,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,1388291952.0690088,1799346.2689117473,215609.59524618834,224679.63399150418,0.014210060706058661,0.06556807833515517,1.2237037037037035,1860.46875,221.6754,16.38607425589478,0,1,0.045,3.0702387168170113,4.605358075225517,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",31761075.9429434,11457484.558892185,15955110.048217937,1034155393.4197795,4216227.45261923,200068615.1803245,9167659.484529786,53980388.067352414,27529997.914349735,501.49669010724557,0.0,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,0.0,0.0,-6369.615706865474,19320.30365938326,0.0,0.0,0.17,1.9910095213005538e-05,8.783865535149498e-05,0.0,0.00010774875056450054,0.11780734978671974,0.005329915401070751,56576115.32755921,53567501.44561178,10946865.347035557,80179672.9398335,4563367.054008208
W1,3817.724760346391,3342.724760346391,341.1843155448794,372.4999732635349,318.8518084100968,145.94310019280303,287.58657247674785,293.8816063032568,1229.1799242093352,353.59745994573706,10.74,1.38,0.8,822.2222222222222,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.0573448281667097,2.028272050185179,0.09504100087987925,1.0305722591688293,2.0809632156293665,0.09281610747312079,1.5,0.027220217778455215,0.01805341772597124,5.15,-2.56,0.7360361237046711,9.465269567530834,9.711161672937044,9.5,10,9.430666103792142,9.430666103792142,18.861332207584283,0.5,0.5,1.4233488071474938,1.387308810419578,0.5693395228589976,0.5549235241678313,0.046858112979076015,0.04460247388133167,0.1,0.1,-0.36837,0.4,0.4,1.2,1485404335.8741183,2013106.007337235,233201.51816799465,238428.31123207335,0.013824261194184409,0.06648916654481847,1.2237037037037035,1860.46875,221.6754,16.70106217046581,0,1,0.045,3.0702387168170113,4.605358075225517,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",35534245.90082027,12778506.251238752,17256912.344431605,1097437803.4367907,4560236.021823164,216392525.3166337,10250404.47000333,60393180.22011705,30800521.912259694,501.49669010724557,0.0,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,0.0,0.0,-6369.615706865474,19320.30365938326,0.0,0.0,0.17,1.9910095213005538e-05,8.783865535149498e-05,0.0,0.00010774875056450054,0.11780734978671974,0.005329915401070751,56576115.32755921,53567501.44561178,10946865.347035557,80179672.9398335,4563367.054008208
W1,4078.585156784878,3603.585156784878,358.3305874843627,391.2200185529166,326.09282459342603,155.52095463843818,322.99084843089423,330.0608527743331,1346.0503486371583,373.31872167334853,10.74,1.38,0.8,911.1111111111111,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.0921490652806072,2.0950359473411644,0.09816943111573784,1.0644952333165416,2.149461528812248,0.09587130169777548,1.5,0.02664054776983498,0.01748982690128415,5.15,-2.56,0.7373294491578778,9.776834420925434,10.03082046779049,9.5,10,10.06173592570446,10.06173592570446,20.12347185140892,0.5,0.5,1.4702006648008172,1.4329743525414984,0.5880802659203269,0.5731897410165994,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,1599457822.1628351,2260935.9390162597,254354.31760248772,254517.18910312292,0.013383714312973444,0.06755942346776697,1.2237037037037035,1860.46875,221.6754,17.0644595351132,0,1,0.045,3.0702387168170113,4.605358075225517,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",39908804.27070679,14313864.486936226,18822219.502584092,1171491688.64584,4973877.230942937,236020646.62178233,11506323.366606012,67828078.17048779,34592319.866948776,501.49669010724557,0.0,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,0.0,0.0,-6369.615706865474,19320.30365938326,0.0,0.0,0.17,1.9910095213005538e-05,8.783865535149498e-05,0.0,0.00010774875056450054,0.11780734978671974,0.005329915401070751,56576115.32755921,53567501.44561178,10946865.347035557,80179672.9398335,4563367.054008208
W1,4385.632443869176,3910.6324438691763,376.71551402530883,411.29240855718,333.7526996953102,165.95534957539127,361.5009688233998,369.41392806715254,1497.3074236763925,394.6941514490412,10.74,1.38,0.8,1000.0,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.1288451678693985,2.1654289518263945,0.10146791447284334,1.1002621698354382,2.221683227552327,0.0990925681294953,1.5,0.02608657960621201,0.016951782861269978,5.15,-2.56,0.7386147897753685,10.105335108523175,10.367855061910857,9.5,10,10.74924185847906,10.74924185847906,21.49848371695812,0.5,0.5,1.519599264439575,1.4811221517015514,0.60783970577583,0.5924488606806205,0.046858112979076015,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,1722943237.6818688,2530506.7817637986,277465.617257845,271869.925086497,0.012948641224628727,0.06878674058546522,1.2237037037037035,1860.46875,221.6754,17.426836184508588,0,1,0.045,3.0702387168170113,4.605358075225517,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",44667121.308641955,15984426.55316568,20532455.67708053,1251362859.8285131,5425816.746720816,257466100.90124154,12872499.452604972,75915203.45291395,38716753.76098612,501.49669010724557,0.0,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,0.0,0.0,-6369.615706865474,19320.30365938326,0.0,0.0,0.17,1.9910095213005538e-05,8.783865535149498e-05,0.0,0.00010774875056450054,0.11780734978671974,0.005329915401070751,56576115.32755921,53567501.44561178,10946865.347035557,80179672.9398335,4563367.054008208
