label,cd0_cruise,cL_max,cL_max_flaps60,cL_alpha,e,v_stall_flaps20,cL_descent_trans_flaps20,alpha_descent_trans_flaps20,cdi_climb_clean,alpha_climb_clean,cl_climb_clean,ld_climb,cL_alpha0_approach,alpha_approach,cd_cruise,cd_upsweep,cd_base,cL_cruise,cm_ac,cm_alpha,alpha_zero_L,ld_cruise,ld_max,cl_ld_max,downwash_angle,downwash_angle_wing,downwash_angle_prop,downwash_angle_stall,downwash_angle_wing_stall,downwash_angle_prop_stall,ld_stall,cd_stall,cd0_stall,mach_stall,deps_da,mach_cruise,cL_plus_slipstream,cL_plus_slipstream_stall,delta_alpha_zero_L_flaps60,cd_tot_cruise
Aero,0.027765659706360787,1.7,2.1,4.770595090042755,0.8276006759542479,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.04628026465641088,0.009458114835766245,0.0,0.5968407115940274,-0.054,,,12.896225119390092,13.762213928687672,0.7493633244064929,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.129641343394879,0.34259753260488857,0.11338616081979294,,0.4104128594974216,,,,,
Aero,0.02969953971957097,1.7,2.1,4.7705950900427565,0.8276006759542479,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.04821414466962106,0.011152402622769507,0.0,0.5968407115940274,-0.054,,,12.37895467572376,13.291861064674464,0.8326259160072145,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.095047439457235,0.3445420270899492,0.11533065530485356,,0.41041285949742173,,,,,
Aero,0.029093933448955906,1.7,2.1,4.770595090042756,0.8276006759542479,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.047608538399006,0.01060150176502362,0.0,0.5968407115940274,-0.054,,,12.536421651761707,13.4344925855029,0.7493633244064929,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.105922607437866,0.34392836840773366,0.11471699662263804,,0.4104128594974217,,,,,
Aero,0.02986940279083488,1.7,2.1,4.770595090042755,0.8276006759542479,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.04838400774088497,0.011286833418424881,0.0,0.5968407115940274,-0.054,,,12.335495537912852,13.255915561291195,0.8326259160072143,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.092096830433863,0.3447089004740005,0.11549752868890487,,0.4104128594974216,,,,,
Aero,0.029550961208292106,1.7,2.1,4.855656977015116,0.8133979260900871,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.0471965784384073,0.010908568362564722,0.0,0.5968407115940274,-0.054,,,12.645847036833809,13.872153400138044,0.8474720159634839,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.294862112011261,0.3336054011402376,0.11515212372918056,,0.39129205562055963,,,,,
Aero,0.03020570797962629,1.7,2.1,4.770595090042757,0.8276006759542479,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.04872031292967638,0.01159512727451227,0.0,0.5968407115940274,-0.054,,,12.250346430564107,13.185318924558816,0.8326259160072146,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.086074553904315,0.34504999592106805,0.11583862413597246,,0.41041285949742184,,,,,
Aero,0.029162120646707593,1.7,2.1,4.814303797770208,0.8204621623182565,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.04722749701182714,0.010611326374886834,0.0,0.5968407115940274,-0.054,,,12.637568140538152,13.686668824807649,0.840254524623574,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.205261331421212,0.3384224914696751,0.11477258321430661,,0.4006380376267781,,,,,
Aero,0.030171073217129758,1.7,2.1,4.875505477818538,0.8098926881557934,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.04761701774022407,0.011444773860619591,0.0,0.5968407115940274,-0.054,,,12.534189244066232,13.864443624951377,0.8509362328695281,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.329982010438536,0.3317544973330049,0.11577317410124435,,0.3867717367558547,,,,,
Aero,0.03001674404210936,1.7,2.1,4.875505477818536,0.8098926881557934,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.047462688565203665,0.01131676239693858,0.0,0.5968407115940274,-0.054,,,12.574945280946208,13.899393797486956,0.850936232869528,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.332905118483663,0.33160136788893174,0.11562004465717125,,0.3867717367558545,,,,,
Aero,0.029816848823662038,1.7,2.1,4.845529673093199,0.8151571944382773,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.04756479432855848,0.011176893924869213,0.0,0.5968407115940274,-0.054,,,12.54795106379083,13.745095750113558,0.8457044679856083,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.265880150487378,0.3351484467567826,0.11542834219503614,,0.39358979234257774,,,,,
Aero,0.029622165519292087,1.7,2.1,4.860669382815938,0.8125199629119554,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.047217248802576925,0.01098448042838483,0.0,0.5968407115940274,-0.054,,,12.64031104585353,13.889517422148884,0.8483468458101882,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.305268296202393,0.3330548204054713,0.11522715479147662,,0.3901526538745285,,,,,
Aero,0.029874919475936117,1.7,2.1,4.853138023736118,0.8138373243356382,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.04754596030981514,0.01121974213171401,0.0,0.5968407115940274,-0.054,,,12.552921587973874,13.78230001216583,0.8470323756792598,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.2826731816528305,0.33425262452495375,0.11548460212689055,,0.391864114015295,,,,,
Aero,0.029648731050723638,1.7,2.1,4.856913258466202,0.8131783312672912,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.04728167575019006,0.011013208659130391,0.0,0.5968407115940274,-0.054,,,12.623087107728585,13.858368661955064,0.8476912784400158,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.295876690746203,0.3335516407248921,0.11525524962827866,,0.3910066169391145,,,,,
Aero,0.029815063698027333,1.7,2.1,4.855028038444888,0.8135077495594537,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.04746702699700646,0.011164064327798682,0.0,0.5968407115940274,-0.054,,,12.573795945376304,13.808267049143065,0.8473622454750513,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.288263046192743,0.3339554952732861,0.11542365333688977,,0.39143492244795214,,,,,
Aero,0.029698513785897426,1.7,2.1,4.855971246720209,0.8133430208720213,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.04734096043424519,0.011058780753726943,0.0,0.5968407115940274,-0.054,,,12.607279322586129,13.8408221037842,0.8475268663744152,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.292704418093899,0.33371979048653677,0.1153057649740879,,0.39122065909629644,,,,,
Aero,0.029777408100610074,1.7,2.1,4.855499792282435,0.8134253803280084,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.047424611234552425,0.011129954522185941,0.0,0.5968407115940274,-0.054,,,12.585041733756665,13.81987920598306,0.8474445820522926,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.290090827898881,0.3338584541078044,0.11538554315918483,,0.3913277631028276,,,,,
Aero,0.029722618829106234,1.7,2.1,4.855735556909567,0.8133841993783818,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.04736744326057153,0.011080591869498162,0.0,0.5968407115940274,-0.054,,,12.600230675545776,13.833807026531675,0.8474857307423245,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.2916895538511355,0.33377362026939056,0.11533015772970569,,0.3912742041847376,,,,,
Aero,0.029761289558787422,1.7,2.1,4.855617683950152,0.8134047895477493,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.047407303226540014,0.011115084580557584,0.0,0.5968407115940274,-0.054,,,12.58963642673305,13.82429649577719,0.8474651580299156,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.290676986889985,0.33382734551090154,0.11536916018984912,,0.3913009819147641,,,,,
Aero,0.02974183538333293,1.7,2.1,4.855676622768136,0.813394494386709,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.047387254404207976,0.01109760305157516,0.0,0.5968407115940274,-0.054,,,12.594962909288707,13.829077006857695,0.8474754447942261,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.2911861165766485,0.3338003297131378,0.11534950613849568,,0.39128759261753526,,,,,
Aero,0.029754912572532384,1.7,2.1,4.855647153943747,0.8133996419481392,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.04740062890966224,0.01110928746541516,0.0,0.5968407115940274,-0.054,,,12.591409129433854,13.82593066166198,0.8474703015141034,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.290868082853502,0.33381720492976097,0.11536270057085134,,0.39129428715809095,,,,,
Aero,0.02974760569373805,1.7,2.1,4.855661888502087,0.8133970681626518,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.04739317337094457,0.011102735929281338,0.0,0.5968407115940274,-0.054,,,12.593389915517532,13.827676996939653,0.8474728731796718,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.291041815548265,0.33380798627182307,0.11535532232728085,,0.39129093986079894,,,,,
Aero,0.029752313719714672,1.7,2.1,4.855654521259454,0.8133983550542022,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.04739795572643388,0.01110694080383497,0.0,0.5968407115940274,-0.054,,,12.592119268577841,13.826565876343027,0.8474715873532646,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.29093495922222,0.3338136562549414,0.11536007210877394,,0.3912926135026914,,,,,
Aero,0.029749655049973844,1.7,2.1,4.855658204889903,0.8133977116081287,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.047395259891824464,0.011104560285186653,0.0,0.5968407115940274,-0.054,,,12.59283550625662,13.827190145531922,0.8474722302680625,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.290994208376167,0.33381051236765524,0.11535738832369,,0.39129177668005666,,,,,
Aero,0.029751320855573686,1.7,2.1,4.855656363076963,0.813398033331091,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.04739694427983053,0.01110604767544589,0.0,0.5968407115940274,-0.054,,,12.5923879832905,13.826802099463334,0.8474719088110619,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.290958202743294,0.3338124228967623,0.1153590688020434,,0.391292195090952,,,,,
Aero,0.029750372971386517,1.7,2.1,4.855657283984006,0.8133978724695913,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.047395987104433226,0.01110519974516644,0.0,0.5968407115940274,-0.054,,,12.592642290136022,13.827022059138413,0.8474720695396623,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.290978399121367,0.33381135123485683,0.11535811216560168,,0.391291985885399,,,,,
Aero,0.029750955528747902,1.7,2.1,4.855656816074961,0.8133979542026714,42.0,1.83,0.2219,0.013,0.0873,0.592,220.449,0.798,0.2,0.047396574382619565,0.011105719828067623,0.0,0.5968407115940274,-0.054,,,12.592486258097384,13.826887526089608,0.8474719878741281,0.09530224102729465,0.05271264331632115,0.0786014329433922,0.22197201625968602,0.1517455318010746,0.4004370786386418,6.290966222578932,0.33381199734674805,0.11535869983353658,,0.39129209218187705,,,,,
