label,length_fuselage,length_tail,diameter_fuselage,upsweep,volume_fuselage,length_cabin,height_cabin,height_fuselage_outer,height_fuselage_inner,width_fuselage_inner,width_fuselage_outer,length_cockpit,length_tank,tank_radius,limit_fuselage,volume_powersys,crash_box_area,fuselage_weight,bc,hc,bf,hf
Fuselage,11.467369324826977,6.308369324826976,2.0,0.2792841085410608,8.0,2.7,1.6,2.009110359905378,1.8091103599053782,2.08,2.2,2.103,3.0202020202020203,0.22803548102076426,11.467369324826977,0.9371106555026688,1.0648378530848186,337.3245517502579,0.912141924083057,0.47148932074156175,1.824283848166114,0.9429786414831235
Fuselage,11.492540050910078,6.333540050910078,2.0,0.278230683499866,8.0,2.7,1.6,2.0091103599053786,1.8091103599053786,2.08,2.2,2.103,3.101010101010101,0.22545382903567862,11.492540050910078,0.9423695990372213,1.06273405496159,337.8122627825087,0.9018153161427145,0.4616694118977074,1.803630632285429,0.9233388237954148
Fuselage,11.520466118962153,6.361466118962152,2.0,0.2770709663350455,8.0,2.7,1.6,2.0091103599053777,1.8091103599053777,2.08,2.2,2.103,3.101010101010101,0.2259735352393811,11.520466118962153,0.9466080606972956,1.0705783725512366,339.37029896302533,0.9038941409575244,0.4636136269366165,1.8077882819150488,0.927227253873233
Fuselage,11.559629732448984,6.4006297324489845,2.0,0.27546035475053393,8.0,2.7,1.6,2.0091103599053777,1.8091103599053777,2.08,2.2,2.103,3.101010101010101,0.22668775578790093,11.559629732448984,0.9524475512996823,1.0750244593067801,340.90195569449435,0.9067510231516037,0.46631162155190536,1.8135020463032074,0.9326232431038107
Fuselage,11.511863313182358,6.352863313182358,2.0,0.27742721959953637,8.0,2.7,1.6,2.00911035990538,1.8091103599053797,2.08,2.2,2.103,3.101010101010101,0.22581437010667316,11.511863313182358,0.9453090348367054,1.0741692351124779,339.48883754338624,0.9032574804266926,0.463016520662826,1.8065149608533853,0.926033041325652
Fuselage,11.5537263686896,6.394726368689601,2.0,0.275701962755234,8.0,2.7,1.6,2.009110359905379,1.8091103599053788,2.08,2.2,2.103,3.101010101010101,0.22658117601533798,11.5537263686896,0.9515750740080788,1.0744307277885008,340.67861920391243,0.9063247040613519,0.46590705206897765,1.8126494081227038,0.9318141041379554
Fuselage,11.523050259884814,6.364050259884812,2.0,0.27696412776850954,8.0,2.7,1.6,2.009110359905379,1.809110359905379,2.08,2.2,2.103,3.101010101010101,0.22602118444041142,11.523050259884814,0.9469971135697239,1.0747371745771415,339.85634309564705,0.9040847377616457,0.4637926725231724,1.8081694755232913,0.9275853450463447
Fuselage,11.54440245173384,6.38540245173384,2.0,0.27608440680852253,8.0,2.7,1.6,2.009110359905379,1.809110359905379,2.08,2.2,2.103,3.101010101010101,0.2264120649029852,11.54440245173384,0.9501914818730394,1.0745029112014706,340.4266321119388,0.9056482596119408,0.46526654134970785,1.8112965192238817,0.9305330826994157
Fuselage,11.529939365263676,6.370939365263675,2.0,0.2766796969001715,8.0,2.7,1.6,2.0091103599053777,1.8091103599053777,2.08,2.2,2.103,3.101010101010101,0.22614785026631753,11.529939365263676,0.9480316999386792,1.0746768032173148,340.04187245642936,0.9045914010652701,0.4642692834570776,1.8091828021305403,0.9285385669141552
Fuselage,11.539957506537828,6.380957506537827,2.0,0.27626709165390806,8.0,2.7,1.6,2.0091103599053772,1.8091103599053773,2.08,2.2,2.103,3.101010101010101,0.2263311093813488,11.539957506537828,0.949529476529706,1.0746332111497614,340.3160487875878,0.9053244375253952,0.4649605349358078,1.8106488750507903,0.9299210698716156
Fuselage,11.532951166907512,6.373951166907512,2.0,0.2765555272279148,8.0,2.7,1.6,2.009110359905378,1.8091103599053782,2.08,2.2,2.103,3.101010101010101,0.2262030610052827,11.532951166907512,0.9484828196126585,1.0746373627483448,340.12167942588354,0.9048122440211308,0.46447732612199616,1.8096244880422616,0.9289546522439923
Fuselage,11.53649859062232,6.37749859062232,2.0,0.27640941429791477,8.0,2.7,1.6,2.009110359905378,1.8091103599053782,2.08,2.2,2.103,3.101010101010101,0.22626796173631805,11.53649859062232,0.9490132446620315,1.0744122014608677,340.19787450769485,0.9050718469452722,0.464722115296444,1.8101436938905446,0.929444230592888
Fuselage,11.534126742121957,6.375126742121956,2.0,0.27650709041975413,8.0,2.7,1.6,2.0091103599053795,1.8091103599053795,2.08,2.2,2.103,3.101010101010101,0.22622458377216934,11.534126742121957,0.9486587067894705,1.0744275653091,340.1334689592708,0.9048983350886773,0.46455847660547955,1.809796670177355,0.9291169532109591
Fuselage,11.535456257772005,6.376456257772004,2.0,0.27645233077590925,8.0,2.7,1.6,2.009110359905379,1.809110359905379,2.08,2.2,2.103,3.101010101010101,0.2262489065079606,11.535456257772005,0.9488574942754276,1.0743752478990556,340.16521768069913,0.9049956260318424,0.46465021761010983,1.8099912520636847,0.9293004352202197
Fuselage,11.534602838155868,6.375602838155866,2.0,0.2764874787070394,8.0,2.7,1.6,2.0091103599053777,1.8091103599053777,2.08,2.2,2.103,3.101010101010101,0.2262332959254265,11.534602838155868,0.9487299081547239,1.0743857083284438,340.1425353104207,0.904933183701706,0.4645913332138212,1.809866367403412,0.9291826664276422
Fuselage,11.535085935975667,6.376085935975666,2.0,0.2764675813420283,8.0,2.7,1.6,2.009110359905379,1.809110359905379,2.08,2.2,2.103,3.101010101010101,0.2262421336437629,11.535085935975667,0.9488021383002989,1.0743682816236864,340.15422923362877,0.9049685345750516,0.4646246680178508,1.809937069150103,0.9292493360357016
Fuselage,11.534784072213332,6.375784072213332,2.0,0.2764800138871718,8.0,2.7,1.6,2.0091103599053795,1.8091103599053793,2.08,2.2,2.103,3.101010101010101,0.22623661169621473,11.534784072213332,0.9487570074471899,1.0743731833771348,340.14632595535284,0.9049464467848589,0.4646038393514477,1.8098928935697178,0.9292076787028954
Fuselage,11.534956152071276,6.375956152071275,2.0,0.2764729264816193,8.0,2.7,1.6,2.0091103599053772,1.8091103599053773,2.08,2.2,2.103,3.101010101010101,0.22623975965012336,11.534956152071276,0.9487827355363242,1.0743673660666184,340.150530181727,0.9049590386004934,0.46461571314141487,1.809918077200987,0.9292314262828297
Fuselage,11.534850603890723,6.375850603890722,2.0,0.2764772736233794,8.0,2.7,1.6,2.0091103599053786,1.8091103599053786,2.08,2.2,2.103,3.101010101010101,0.2262378288365329,11.534850603890723,0.9487669550424851,1.074369378393783,340.14779648431727,0.9049513153461316,0.4646084302213533,1.8099026306922632,0.9292168604427066
Fuselage,11.534911093342656,6.375911093342656,2.0,0.27647478226880545,8.0,2.7,1.6,2.009110359905378,1.809110359905378,2.08,2.2,2.103,3.101010101010101,0.22623893539701845,11.534911093342656,0.9487759989199991,1.0743674319465963,340.1492841572123,0.9049557415880738,0.4646126040778234,1.8099114831761476,0.9292252081556468
