3.46500000000005,3.46000000000005,3.46000000000005,3.45500000000005,3.45500000000005,3.45000000000005,3.45000000000005,3.44500000000005,3.44500000000005,3.44000000000005,3.44000000000005,3.44000000000005,3.43500000000005,3.43500000000005,3.43000000000005,3.43000000000005,3.42500000000005,3.42500000000005,3.42000000000005,3.42000000000005,3.41500000000006,3.41500000000006,3.41000000000006,3.41000000000006,3.41000000000006,3.40500000000006,3.40500000000006,3.40000000000006,3.40000000000006,3.40000000000006
3.61999999999999,3.62499999999999,3.62499999999999,3.62999999999999,3.62999999999999,3.63499999999999,3.63499999999999,3.63999999999999,3.63999999999999,3.64499999999999,3.64499999999999,3.64499999999999,3.64999999999999,3.64999999999999,3.65499999999999,3.65499999999999,3.65999999999999,3.65999999999999,3.66499999999999,3.66499999999999,3.66999999999999,3.66999999999999,3.67499999999999,3.67499999999999,3.67499999999999,3.67999999999999,3.67999999999999,3.68499999999999,3.68499999999999,3.68499999999999
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.92,1.94,1.96,1.98,2,2.02,2.04,2.06,2.08,2.1,2.12,2.14,2.16,2.18,2.2,2.22,2.24,2.26,2.28,2.3,2.32,2.34,2.36,2.38,2.4,2.42,2.44,2.46,2.48,2.5
