2.92000000000001,2.92000000000001,2.92000000000001,2.92000000000001,2.92000000000001,2.92000000000001,2.92000000000001,2.92000000000001,2.73000000000002,2.73000000000002,2.73000000000002,2.73000000000002,2.73000000000002,2.73000000000002,2.73000000000002,2.73000000000002,2.53500000000002,2.53500000000002,2.53500000000002,2.53500000000002,2.53500000000002,2.53500000000002,2.53500000000002,2.53500000000002,2.34000000000002,2.34000000000002,2.34000000000002,2.34000000000002,2.34000000000002,2.34000000000002,2.34000000000002,2.34000000000002,2.15000000000003,2.15000000000003,2.15000000000003,2.15000000000003,2.15000000000003,2.15000000000003,2.15000000000003,2.15000000000003,1.97000000000003,1.97000000000003,1.97000000000003,1.97000000000003,1.91500000000003,1.91500000000003,1.91500000000003,1.91500000000003,3.415,3.415,1.80000000000004,1.80000000000004,1.80000000000004,1.80000000000004,1.74500000000004,1.74500000000004,1.74500000000004,1.74500000000004,1.68500000000004,1.68500000000004,1.68500000000004,1.68500000000004,3.365,3.365,3.25500000000001,3.25500000000001,3.14500000000001,3.14500000000001,3.03500000000001,3.03500000000001,2.92500000000001,2.92500000000001,2.86000000000001,2.86000000000001,2.84500000000001,2.84500000000001,2.83000000000001,2.83000000000001,2.82000000000001,2.82000000000001,2.80500000000001,2.80500000000001,2.79000000000002,2.79000000000002,2.77500000000002,2.77500000000002,2.76000000000002,2.76000000000002,2.74500000000002,2.74500000000002,2.73000000000002,2.73000000000002,2.71500000000002,2.71500000000002,2.70000000000002,2.70000000000002,2.09000000000003,2.09000000000003,2.09000000000003,2.09000000000003,2.02500000000003,2.02500000000003,2.02500000000003,2.02500000000003,1.97500000000003,1.97500000000003,1.97500000000003,1.97500000000003
4.19999999999998,4.19999999999998,4.19999999999998,4.19999999999998,4.19999999999998,4.19999999999998,4.19999999999998,4.19999999999998,4.38499999999998,4.38499999999998,4.38499999999998,4.38499999999998,4.38499999999998,4.38499999999998,4.38499999999998,4.38499999999998,4.56499999999997,4.56499999999997,4.56499999999997,4.56499999999997,4.56499999999997,4.56499999999997,4.56499999999997,4.56499999999997,4.74499999999997,4.74499999999997,4.74499999999997,4.74499999999997,4.74499999999997,4.74499999999997,4.74499999999997,4.74499999999997,4.92999999999997,4.92999999999997,4.92999999999997,4.92999999999997,4.92999999999997,4.92999999999997,4.92999999999997,4.92999999999997,5.09999999999996,5.09999999999996,5.09999999999996,5.09999999999996,5.16999999999996,5.16999999999996,5.16999999999996,5.16999999999996,5.23499999999996,5.23499999999996,3.55499999999999,3.55499999999999,3.55499999999999,3.55499999999999,3.55999999999999,3.55999999999999,3.55999999999999,3.55999999999999,3.56499999999999,3.56499999999999,3.56499999999999,3.56499999999999,4.44499999999998,4.44499999999998,4.56999999999997,4.56999999999997,4.69499999999997,4.69499999999997,4.81999999999997,4.81999999999997,4.94499999999996,4.94499999999996,5.06999999999996,5.06999999999996,5.19499999999996,5.19499999999996,5.31999999999996,5.31999999999996,5.44499999999995,5.44499999999995,5.56999999999995,5.56999999999995,5.69499999999995,5.69499999999995,5.81999999999995,5.81999999999995,5.94499999999994,5.94499999999994,6.06999999999994,6.06999999999994,6.19499999999994,6.19499999999994,6.31999999999994,6.31999999999994,6.44499999999993,6.44499999999993,4.49499999999997,4.49499999999997,4.49499999999997,4.49499999999997,4.50999999999997,4.50999999999997,4.50999999999997,4.50999999999997,4.52499999999997,4.52499999999997,4.52499999999997,4.52499999999997
-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1
1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1
-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
1,1,1,1,1,1,1,1,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.25,1.25,1.25,1.25,1.3,1.3,1.3,1.3,1.35,1.35,1.4,1.4,1.4,1.4,1.45,1.45,1.45,1.45,1.5,1.5,1.5,1.5,1.55,1.55,1.6,1.6,1.65,1.65,1.7,1.7,1.75,1.75,1.8,1.8,1.85,1.85,1.9,1.9,1.95,1.95,2,2,2.05,2.05,2.1,2.1,2.15,2.15,2.2,2.2,2.25,2.25,2.3,2.3,2.35,2.35,2.4,2.4,2.4,2.4,2.45,2.45,2.45,2.45,2.5,2.5,2.5,2.5
