name,mtom,oem,wing_weight,fuselage_weight,lg_weight,hortail_weight,nacelle_weight,powertrain_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac,y_mac,x_lemac,cLmax,cd,cd0,clalpha,cm,e,A,A_h,S,S_h,c_root,c_tip,t_r_h,sweep_le,sweep_1/4,sweep_m,b,taper,StotS,diskloading,mission_energy,wp_hover,power_hover,power_climb,power_cruise,wp_cruise,tw,WP_hover,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,ww,w_eng,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy,Vx_cr,Vy_cr,Vz_cr,Mx_cr,Mz_cr,T_cr,Vx_vf,Vy_vf,Vz_vf,Mx_vf,Mz_vf,T_vf,thickness_to_chord,i_xx,i_zz,i_xz,j_y,area_enclosed,area,max_shear_cr,max_axial_cr,max_shear_vf,max_axial_vf,crit_buck_stress,depda,depsda
J1,1673.7993990331456,1198.7993990331456,197.66887175540947,260.6466140155747,69.75900648094186,26.04361328875951,52.51273547989165,51.387896636363216,349.2133563662767,191.5673050099284,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.0875567103690766,1.8446634972029345,0.09733503298202699,1.5,0.03674819214627648,0.0269525134586836,4.97,-0.115,0.799480152200161,8.4,6,8.822031083478043,3.25,1.464018648573757,0.5856074594295028,0.14877,0.052765739187454086,0.1,-0.255,8.608429653613694,0.4,1.2,120,657778636.2011777,0.06822382182812936,359715.27645454253,85676.30319759992,118009.64450002568,0.06822382182812936,1.2333333333333332,0.05844738625639711,0.05844738625639711,1.2237037037037035,1860.46875,220.449,12.370854805646879,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,6349497.265036965,2503380.6222092295,6340046.436622394,543174778.0925578,1694519.3798478674,79554039.26762451,1867273.1138881668,10791458.293636275,5503643.729754501,209.09519873771742,0.0,-31775.174819856056,64290.91038384651,55.912883247134744,8785.284128582594,0.0,0.0,-4886.04467256282,16552.464637896963,0.0,261.93448054927313,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,55835837.86582429,206685853.03287035,7396433.090189652,53167508.50744335,3531983.863062337,0.1,0.1
J1,1793.7470604351129,1318.7470604351129,197.6802834802105,260.6494763577864,69.76411212529209,26.045375038181476,52.51674032563789,51.39181569708957,349.23453001979976,191.5786309879231,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.0875981804409223,1.8447338368247945,0.09733874450416866,1.5,0.03674678709614134,0.02695110840854846,4.97,-0.115,0.799480152200161,8.4,6,8.82270388929048,3.25,1.4640744736704723,0.5856297894681889,0.14877,0.05276573918745412,0.1,-0.255,8.608757905182374,0.4,1.2,120,657808031.5922142,0.06822382182812936,359742.709879627,85682.83723882398,118014.13203181107,0.06822382182812936,1.2333333333333332,0.058451347485958025,0.058451347485958025,1.2237037037037035,1860.46875,220.449,12.371327817645751,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,6349981.504848131,2503571.540719653,6340529.955672975,543195433.3033419,1694648.6111413485,79560106.39882317,1867415.5201200815,10792281.296388809,5504063.461158293,209.09519873771742,0.0,-31775.174819856056,64290.91038384651,55.912883247134744,8785.284128582594,0.0,0.0,-4886.04467256282,16552.464637896963,0.0,261.93448054927313,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,55835837.86582429,206685853.03287035,7396433.090189652,53167508.50744335,3531983.863062337,0.1,0.1,4.866549364550132
J1,1857.1581246924125,1382.1581246924125,208.31335130941758,263.26018322196575,74.56200896176024,27.694394820782634,56.28019022898552,55.07465135327844,369.14129285103024,202.1813133367908,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.1258936499741432,1.9096888447638356,0.10076614351199906,1.5,0.03551706466815955,0.02572138598056667,4.97,-0.115,0.799480152200161,8.4,6,9.45495569878075,3.25,1.5156260672728852,0.6062504269091541,0.14877,0.05276573918745409,0.1,-0.255,8.911881275564566,0.4,1.2,120,685467242.9054698,0.06822382182812936,385522.55947294907,91823.03298451428,122238.92001535532,0.06822382182812936,1.2333333333333332,0.05845325785289076,0.05845325785289076,1.2237037037037035,1860.46875,220.449,12.799665559613276,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,6805033.3060928015,2682982.2584169507,6794904.440854057,562641286.9466791,1816090.3668988857,85261535.55989404,2001238.0825092949,11565676.784188472,5898495.159936121,209.09519873771742,0.0,-31775.174819856056,64290.91038384651,55.912883247134744,8785.284128582594,0.0,0.0,-4886.04467256282,16552.464637896963,0.0,261.93448054927313,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,55835837.86582429,206685853.03287035,7396433.090189652,53167508.50744335,3531983.863062337,0.1,0.1,4.866549364550132
J1,1890.5054772824653,1415.5054772824653,213.86439119221592,264.58048314289164,77.09844644658634,28.561081712852005,58.269761020620756,57.021604930481224,379.67201077385226,207.75538194637718,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.1456216433841073,1.943150556663044,0.10253177547483842,1.5,0.03493274673395203,0.025137068046359148,4.97,-0.115,0.799480152200161,8.4,6,9.78919948185899,3.25,1.5421829814786059,0.6168731925914424,0.14877,0.05276573918745409,0.1,-0.255,9.068035931094204,0.4,1.2,120,700115653.940489,0.06822382182812936,399151.2345133686,95069.08499112705,124478.0721760765,0.06822382182812936,1.2333333333333332,0.057582202137439024,0.06017453286880802,1.2237037037037035,1860.46875,220.449,13.013764788491583,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7045599.221858562,2777828.8307917668,7035112.289343402,572947656.2537652,1880291.2932683781,88275630.93003671,2071984.197969615,11974537.035401057,6107013.888054539,209.09519873771742,0.0,-31775.174819856056,64290.91038384651,55.912883247134744,8785.284128582594,0.0,0.0,-4886.04467256282,16552.464637896963,0.0,261.93448054927313,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,55835837.86582429,206685853.03287035,7396433.090189652,53167508.50744335,3531983.863062337,0.1,0.1,4.866549364550132
J1,1907.9967012575871,1432.9967012575871,216.76510786133866,265.2594039628616,78.43233787578413,29.015517825973927,59.31605979306082,58.0454916634337,385.21173810339394,210.6786167846868,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.1558613409604364,1.9605186590905863,0.10344821623771111,1.5,0.03464157587568431,0.024845897188091427,4.97,-0.115,0.799480152200161,8.4,6,9.964975514257945,3.25,1.5559671897544336,0.6223868759017734,0.14877,0.0527657391874541,0.1,-0.255,9.14908707575607,0.4,1.2,120,707825638.4601289,0.06822382182812936,406318.4416440359,96776.1568098705,125657.03735717227,0.06822382182812936,1.2333333333333332,0.057072085296627925,0.06102845055737059,1.2237037037037035,1860.46875,220.449,13.12314864205406,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7172110.841055463,2827707.8562897,7161435.603930417,578374197.0533217,1914054.0277899806,89860718.67813618,2109188.9931305842,12189553.249321077,6216672.15715375,209.09519873771742,0.0,-31775.174819856056,64290.91038384651,55.912883247134744,8785.284128582594,0.0,0.0,-4886.04467256282,16552.464637896963,0.0,261.93448054927313,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,55835837.86582429,206685853.03287035,7396433.090189652,53167508.50744335,3531983.863062337,0.1,0.1,4.866549364550132
J1,1917.158859995939,1442.158859995939,218.28160257357624,265.6114197788723,79.13198543202081,29.253513957140573,59.864860364986974,58.58253675937842,388.1178595500605,212.2097306711812,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.161196126101488,1.9695672754259856,0.10392567316727214,1.5,0.034493021909729076,0.02469734322213619,4.97,-0.115,0.799480152200161,8.4,6,10.057172876667622,3.25,1.5631486312904648,0.625259452516186,0.14877,0.0527657391874541,0.1,-0.255,9.191313951987933,0.4,1.2,120,711871343.367412,0.06822382182812936,410077.75731564895,97671.54349589386,126275.79158059492,0.06822382182812936,1.2333333333333332,0.05680988384265693,0.06146307712695163,1.2237037037037035,1860.46875,220.449,13.179667197653485,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7238468.224624449,2853870.2091868054,7227694.218696145,581222198.9215194,1931763.1262839367,90692122.75278825,2128703.5079140803,12302332.719469469,6274189.686929429,209.09519873771742,0.0,-31775.174819856056,64290.91038384651,55.912883247134744,8785.284128582594,0.0,0.0,-4886.04467256282,16552.464637896963,0.0,261.93448054927313,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,55835837.86582429,206685853.03287035,7396433.090189652,53167508.50744335,3531983.863062337,0.1,0.1,4.866549364550132
J1,1921.954814406231,1446.954814406231,219.0746154691396,265.79470969605666,79.49847104676444,29.378081304920887,60.15233012484125,58.86384882911679,389.64024712392876,213.01116404725985,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.1639808064059831,1.9742905216347642,0.10417489874484266,1.5,0.034416315665623476,0.024620636978030595,4.97,-0.115,0.799480152200161,8.4,6,10.105467202488176,3.25,1.5668972393926697,0.6267588957570679,0.14877,0.05276573918745409,0.1,-0.255,9.213355767628899,0.4,1.2,120,713990994.3076551,0.06822382182812936,412046.9418038175,98140.5601273898,126600.00219637218,0.06822382182812936,1.2333333333333332,0.056673973212716416,0.06168721509813126,1.2237037037037035,1860.46875,220.449,13.209041718131386,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7273227.191897722,2867574.4319760734,7262401.449426846,582714475.506422,1941039.410879315,91127624.35739346,2138925.495946627,12361408.254114525,6304318.209598408,209.09519873771742,0.0,-31775.174819856056,64290.91038384651,55.912883247134744,8785.284128582594,0.0,0.0,-4886.04467256282,16552.464637896963,0.0,261.93448054927313,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,55835837.86582429,206685853.03287035,7396433.090189652,53167508.50744335,3531983.863062337,0.1,0.1,4.866549364550132
J1,1924.4643660950064,1449.4643660950064,219.48935267573538,265.89035447073087,79.69030883854823,29.443259549969717,60.30280687404095,59.011102320358184,390.4371766632714,213.43051687553262,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.165435801120701,1.976758416516266,0.10430511904250207,1.5,0.034376462378799544,0.02458078369120666,4.97,-0.115,0.799480152200161,8.4,6,10.130746985509358,3.25,1.5688558861240207,0.6275423544496084,0.14877,0.052765739187454114,0.1,-0.255,9.224872610409241,0.4,1.2,120,715100652.6784589,0.06822382182812936,413077.7162425073,98386.0680307737,126769.73752029892,0.06822382182812936,1.2333333333333332,0.05660321828017765,0.06180359053151145,1.2237037037037035,1860.46875,220.449,13.22435521148801,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7291421.858367934,2874747.940927703,7280569.034277254,583495733.2358134,1945895.1047487198,91355588.73794417,2144276.2205942413,12392331.487275219,6320089.058510361,209.09519873771742,0.0,-31775.174819856056,64290.91038384651,55.912883247134744,8785.284128582594,0.0,0.0,-4886.04467256282,16552.464637896963,0.0,261.93448054927313,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,55835837.86582429,206685853.03287035,7396433.090189652,53167508.50744335,3531983.863062337,0.1,0.1,4.866549364550132
J1,1925.7772787730441,1450.7772787730441,219.70626960207488,265.9403205725981,79.79069070483723,29.477357671487997,60.381545983667436,59.088154814191306,390.85419013861906,213.64990576074598,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.166196424435186,1.9780485506766041,0.10437319392512327,1.5,0.03435568968907009,0.024560011001477207,4.97,-0.115,0.799480152200161,8.4,6,10.143974993272849,3.25,1.5698798021242888,0.6279519208497155,0.14877,0.0527657391874541,0.1,-0.255,9.230893236490818,0.4,1.2,120,715681330.3975805,0.06822382182812936,413617.0836993391,98514.53355000856,126858.56114945053,0.06822382182812936,1.2333333333333332,0.05656630020480314,0.061864227735786065,1.2237037037037035,1860.46875,220.449,13.23235113385681,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7300942.477635924,2878501.5820101486,7290075.482700634,583904570.6258268,1948435.91596327,91474874.35812522,2147076.06373845,12408512.510980174,6328341.380599889,209.09519873771742,0.0,-31775.174819856056,64290.91038384651,55.912883247134744,8785.284128582594,0.0,0.0,-4886.04467256282,16552.464637896963,0.0,261.93448054927313,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,55835837.86582429,206685853.03287035,7396433.090189652,53167508.50744335,3531983.863062337,0.1,0.1,4.866549364550132
J1,1926.4640831167023,1451.4640831167023,219.8197258214688,265.9664389307525,79.84320710666525,29.49519465466878,60.42273962624045,59.128466076350335,391.07235987606396,213.76467074115556,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4546065494115993,1.166594159266409,1.978723170140333,0.10440879071979717,1.5,0.034344844221217335,0.02454916553362445,4.97,-0.115,0.799480152200161,8.4,6,10.150895440130167,3.25,1.5704152143970893,0.6281660857588358,0.14877,0.0527657391874541,0.1,-0.255,9.234041460654886,0.4,1.2,120,715985130.3940382,0.06822382182812936,413899.26253445237,98581.7423704718,126905.03263330973,0.06822382182812936,1.2333333333333332,0.05654701467376719,0.0618958808030092,1.2237037037037035,1860.46875,220.449,13.236529666096299,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7305923.344057451,2880465.3602371467,7295048.935414913,584118469.5663736,1949765.1825693347,91537280.56547442,2148540.8471007487,12416977.87603357,6332658.716777122,209.09519873771742,0.0,-31775.174819856056,64290.91038384651,55.912883247134744,8785.284128582594,0.0,0.0,-4886.04467256282,16552.464637896963,0.0,261.93448054927313,0.17,2.923973112660695e-05,0.00012899881379385418,0.0,0.00015823854492046113,0.15262271672594943,0.0060632602858685936,55835837.86582429,206685853.03287035,7396433.090189652,53167508.50744335,3531983.863062337,0.1,0.1,4.866549364550132
