name,mtom,oem,wing_weight,fuselage_weight,lg_weight,hortail_weight,nacelle_weight,powertrain_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac,y_mac,x_lemac,cLmax,cd,cd0,clalpha,cm,e,A,A_h,S,S_h,c_root,c_tip,t_r_h,sweep_le,sweep_1/4,sweep_m,b,taper,StotS,diskloading,mission_energy,wp_hover,power_hover,power_climb,power_cruise,wp_cruise,tw,WP_hover,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,ww,w_eng,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy,Vx_cr,Vy_cr,Vz_cr,Mx_cr,Mz_cr,T_cr,Vx_vf,Vy_vf,Vz_vf,Mx_vf,Mz_vf,T_vf,thickness_to_chord,i_xx,i_zz,i_xz,j_y,area_enclosed,area,max_shear_cr,max_axial_cr,max_shear_vf,max_axial_vf,crit_buck_stress,depda,depsda,cl_alpha,diskarea,rotor_direction,cd_upsweep,cd_base
J1,2014.0845183864242,1504.0845183864242,234.82821609644068,267.6868219555329,83.37064356845063,30.690179783490148,63.189645806937655,61.836104281003166,404.922950374662,220.82500030295927,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.2239981157722837,2.0760891117522196,0.10954637660063087,1.5,0.03193693244875912,0.023096332433206548,4.97,-0.115,0.799480152200161,8.4,6,11.174452592426977,3.25,1.6476897712319203,0.6590759084927682,0.14877,0.0527657391874541,0,-0.255,9.688415854843692,0.4,1.2,120,732887077.0590605,0.06822382182812936,414982.23412176006,101123.08823769282,129914.76780704118,0.06822382182812936,1.2333333333333332,0.052530378853118634,0.06099769273896931,1.2249512670565301,1767.4453125,220.449,13.522783461872509,0,0,0.045,3.0592578256091785,4.588886738413768,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8197680.485188243,3184595.991903576,7483108.529589268,597971678.2768582,1790321.53305259,93313505.26345265,2147491.7733001215,12449467.023652801,6349228.1820629295,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.866549364550132,16.784037653220203,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,1997.12450269106,1487.12450269106,233.5180573167767,267.6891407094893,83.37548960910112,30.691817346206594,60.58083633277195,59.28317630310858,395.9573072423253,220.83554122300194,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.224034930414825,2.076151555049761,0.10592609974743677,1.5,0.03193606774742213,0.023095467731869553,4.97,-0.115,0.799480152200161,8.4,6,11.175124798795848,3.25,1.6477393294045724,0.659095731761829,0.14877,0.0510204081632653,0,-0.255,9.688707256898885,0.4,1.2,120,732867598.8916458,0.06822382182812936,414982.23412176006,101120.79414173646,129911.25032853574,0.06822382182812936,1.2333333333333332,0.052528798925069196,0.061000267501588136,1.2249512670565301,1767.4453125,220.449,13.52314960491278,0,0,0.045,3.0592578256091785,4.588886738413768,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8197680.485188243,3184584.5214237943,7482938.766488498,597955488.027199,1790033.0830790114,93310698.72316918,2147480.079382274,12449467.023652801,6349228.1820629295,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,16.784037653220203,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,1988.6522483835806,1478.6522483835806,232.28382388184525,267.36336973344197,82.69709034145268,30.462465623454086,60.07070285740756,58.783970042699394,393.2086141409373,219.35928009110782,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.2188704154314904,2.0673917430972595,0.10547917056618669,1.5,0.03205816169021305,0.023217561674660474,4.97,-0.115,0.799480152200161,8.4,6,11.081022346661875,3.25,1.6407870976962373,0.656314839078495,0.14877,0.0510204081632653,0,-0.255,9.647828134453876,0.4,1.2,120,728919042.4733689,0.06822382182812936,411487.79029889574,100269.2855580026,129309.7838097263,0.06822382182812936,1.2333333333333332,0.0527513703860469,0.06100161533842752,1.2249512670565301,1767.4453125,220.449,13.47164650657014,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8095434.121112813,3146913.1340360306,7419927.131292192,595187058.0038009,1774959.7388836246,92524956.66495694,2129396.7787465174,12344633.708966872,6295763.191573105,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,16.642704189092164,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,1984.2869667828315,1474.2869667828315,231.53749048689448,267.19974530769747,82.35820084861473,30.347812270184626,59.81586933533558,58.53459513255537,391.84582195514935,218.62134355705138,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.2162823055444392,2.063001910558068,0.10525519951826878,1.5,0.03211995079223612,0.023279350776683545,4.97,-0.115,0.799480152200161,8.4,6,11.03401414102358,3.25,1.6373031036175143,0.6549212414470058,0.14877,0.051020408163265314,0,-0.255,9.627342249270983,0.4,1.2,120,726990902.6656913,0.06822382182812936,409742.16592788754,99843.92054679172,129009.39761805386,0.06822382182812936,1.2333333333333332,0.05286361927976943,0.06081189142137995,1.2249512670565301,1767.4453125,220.449,13.445731120030556,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8077521.302869424,3138932.4468089337,7388450.120462587,593804440.4754199,1767429.9578043297,92132444.85029654,2120363.39549637,12292264.977836626,6269055.13869668,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,16.57210206986317,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,1982.0368915326922,1472.0368915326922,231.15264487509612,267.11520567935094,82.18358993467338,30.288716236833856,59.68456778975135,58.40610610620744,391.1435254349098,218.24099988198796,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.2149466442581514,2.0607364235301717,0.10513961344541695,1.5,0.03215199799769045,0.023311397982137876,4.97,-0.115,0.799480152200161,8.4,6,11.009793426239803,3.25,1.6355050980398191,0.6542020392159277,0.14877,0.051020408163265314,0,-0.255,9.616769976474135,0.4,1.2,120,725996887.0814227,0.06822382182812936,408842.7427434521,99624.7536061344,128854.64434018925,0.06822382182812936,1.2333333333333332,0.052921735321374,0.060716325293174486,1.2249512670565301,1767.4453125,220.449,13.432329212388042,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8067809.523525545,3134662.82800634,7372231.766853945,593092142.1059151,1763550.2802580483,91930205.33523607,2115708.9953493434,12265282.282303562,6255293.963974817,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,16.535724723190263,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,1980.8769038197547,1470.8769038197547,230.9541966732716,267.0715677094317,82.09358710512024,30.258249574146006,59.616888683328185,58.33987670692873,390.7815362679179,218.04491893417776,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.21425760662564,2.059567709699644,0.10507998518875733,1.5,0.03216857306792711,0.02332797305237453,4.97,-0.115,0.799480152200161,8.4,6,10.997308909578537,3.25,1.6345775473806696,0.6538310189522679,0.14877,0.0510204081632653,0,-0.255,9.611315978598338,0.4,1.2,120,725484555.6396787,0.06822382182812936,408379.1369485011,99511.78446601359,128774.88217849685,0.06822382182812936,1.2333333333333332,0.05295176607186322,0.06066687767186926,1.2249512670565301,1767.4453125,220.449,13.425408115836229,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8062809.919171046,3132464.1246735468,7363872.050485006,592725012.8372777,1761550.5085998094,91825961.40115409,2113309.894550606,12251374.108455034,6248200.7953120675,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,16.516974096105766,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,1980.2788412151003,1470.2788412151003,230.85186872150922,267.0490543339789,82.04718768963188,30.24254148203201,59.58199788051232,58.305733275772916,390.59492117626894,217.94382381765752,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.2139022322995783,2.058964940169669,0.10504923164130965,1.5,0.0321771331107562,0.023336533095203626,4.97,-0.115,0.799480152200161,8.4,6,10.990872731087117,3.25,1.6340991588648168,0.6536396635459267,0.14877,0.051020408163265314,0,-0.255,9.608503054125121,0.4,1.2,120,725220440.671862,0.06822382182812936,408140.1329304104,99453.54516291777,128733.763521788,0.06822382182812936,1.2333333333333332,0.05296726789538812,0.06064133455510564,1.2249512670565301,1767.4453125,220.449,13.421836571159641,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8060234.321320558,3131331.2295141174,7359562.342055915,592535751.8889211,1760519.560611694,91772220.22841959,2112073.079271445,12244203.987912312,6244544.033835279,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,16.50730753183129,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,1979.9704805642377,1469.9704805642377,230.79910512792335,267.03744255333953,82.02326523340939,30.234442350099343,59.56400899651141,58.28812971916527,390.4987073789084,217.8916991535865,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.2137189689339785,2.0586540973072487,0.10503337231159429,1.5,0.03218155047766998,0.023340950462117406,4.97,-0.115,0.799480152200161,8.4,6,10.987554387599793,3.25,1.6338524581803555,0.6535409832721423,0.14877,0.05102040816326529,0,-0.255,9.607052454100492,0.4,1.2,120,725084271.4798115,0.06822382182812936,408016.9080341569,99423.51833684515,128712.56406329134,0.06822382182812936,1.2333333333333332,0.052975265595044785,0.060628151467684625,1.2249512670565301,1767.4453125,220.449,13.419994236781351,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8058906.9000747595,3130747.297591009,7357340.356926542,592438175.023798,1759988.0278789266,91744512.5334291,2111435.4061658764,12240507.241024707,6242658.692922601,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,16.502323676792503,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,1979.8114864366103,1469.8114864366103,230.77189874391453,267.0314543546121,82.0109308321049,30.230266335481218,59.55473394079708,58.2790533379791,390.4490997710353,217.86482308099394,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.213624467661168,2.0584938086099043,0.10502519431683184,1.5,0.032183829135629685,0.02334322912007711,4.97,-0.115,0.799480152200161,8.4,6,10.985843452073022,3.25,1.6337252449284954,0.6534900979713982,0.14877,0.0510204081632653,0,-0.255,9.606304440179553,0.4,1.2,120,725014063.3604368,0.06822382182812936,407953.3733658537,99408.03652681551,128701.63373391193,0.06822382182812936,1.2333333333333332,0.05297939061902016,0.06062135064383486,1.2249512670565301,1767.4453125,220.449,13.419044083318942,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8058222.614957555,3130446.26595354,7356194.702984348,592387864.9049913,1759713.9699823863,91730226.46572538,2111106.6223690948,12238601.20097561,6241686.612497562,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,16.49975400470198,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,1979.7295063672364,1469.7295063672364,230.75787043215266,267.028366461856,82.00457107975087,30.22811310790838,59.54995162052415,58.274373456468034,390.42352158710526,217.85096531535834,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.213575738894939,2.058411157125647,0.10502097740436978,1.5,0.03218500432037104,0.02334440430481846,4.97,-0.115,0.799480152200161,8.4,6,10.984961274983485,3.25,1.6336596485124182,0.6534638594049673,0.14877,0.051020408163265314,0,-0.255,9.605918733253018,0.4,1.2,120,724977863.4499755,0.06822382182812936,407920.6141952762,99400.05393606385,128695.99796201545,0.06822382182812936,1.2333333333333332,0.052981517903092905,0.0606178430980847,1.2249512670565301,1767.4453125,220.449,13.418554108059244,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8057869.825269754,3130291.0622521346,7355603.991268725,592361924.5747563,1759572.662730446,91722860.41280834,2110937.0978438314,12237618.425858287,6241185.397187727,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,16.498429053638418,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
