name,mtom,oem,wing_weight,fuselage_weight,lg_weight,hortail_weight,nacelle_weight,powertrain_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac,y_mac,x_lemac,cLmax,cd,cd0,clalpha,cm,e,A,A_h,S,S_h,c_root,c_tip,t_r_h,sweep_le,sweep_1/4,sweep_m,b,taper,StotS,diskloading,mission_energy,wp_hover,power_hover,power_climb,power_cruise,wp_cruise,tw,WP_hover,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,ww,w_eng,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy,Vx_cr,Vy_cr,Vz_cr,Mx_cr,Mz_cr,T_cr,Vx_vf,Vy_vf,Vz_vf,Mx_vf,Mz_vf,T_vf,thickness_to_chord,i_xx,i_zz,i_xz,j_y,area_enclosed,area,max_shear_cr,max_axial_cr,max_shear_vf,max_axial_vf,crit_buck_stress,depda,depsda,cl_alpha,diskarea,rotor_direction,cd_upsweep,cd_base
J1,1979.6872357984487,1469.6872357984487,230.75063708966485,267.02677420902427,82.0012918835506,30.2270028596096,59.54748577506435,58.27196043017163,390.41033305268303,217.84381997154838,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.2135506127519002,2.058368539321492,0.10501880302660672,1.5,0.03218561034101823,0.023345010325465654,4.97,-0.115,0.799480152200161,8.4,6,10.984506409510907,3.25,1.633625824858327,0.6534503299433309,0.14877,0.0510204081632653,0,-0.255,9.605719850166963,0.4,1.2,120,724959198.2058095,0.06822382182812936,407903.7230112014,99395.93797685596,128693.09206922862,0.06822382182812936,1.2333333333333332,0.05298261486697992,0.06061603429095924,1.2249512670565301,1767.4453125,220.449,13.418301451025284,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8057687.930287299,3130211.0396513706,7355299.410287341,592348549.3317722,1759499.802314216,91719062.35096693,2110849.6881227996,12237111.690336043,6240926.962071382,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,16.497745886393638,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2064.893580068123,1554.8935800681227,230.74690740469282,267.0259531894603,81.99960106418912,30.226430391278445,76.88112288311278,75.23430573365914,433.5851619003566,217.84013567699856,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.2135376570050886,2.0583465643817087,0.1050176818562096,1.5,0.032185922837489,0.023345322821936427,4.97,-0.115,0.799480152200161,8.4,6,10.984271871745879,3.25,1.633608384429927,0.6534433537719708,0.14877,0.05102040816326529,0,-0.255,9.605617300447973,0.4,1.2,120,724949574.0430157,0.06822382182812936,526640.140135614,99393.81570569723,128691.59373440807,0.06822382182812936,1.2333333333333332,0.05298318051019639,0.06061510156536291,1.2249512670565301,1767.4453125,220.449,13.418171171341575,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8057594.1440748945,3130169.7792065563,7355142.362221595,592341652.796433,1759462.2340215847,91717103.9940693,2110804.6179166655,12236850.40733258,6240793.707739617,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,16.49739363165374,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2116.145930074419,1606.1459300744189,238.22636004364244,268.6512286644465,85.40784800156361,31.37761498295471,81.84471645453162,80.09157761374736,449.2827119670219,225.25060597610883,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.2393780574063573,2.1021758589084754,0.1072538703524732,1.5,0.03158256767504764,0.022741967659495068,4.97,-0.115,0.799480152200161,8.4,6,11.457038293497444,3.25,1.66839353881625,0.6673574155265001,0.14877,0.05102040816326529,0,-0.255,9.810154008239552,0.4,1.2,120,744799792.2035455,0.06822382182812936,560641.0432962315,103671.75594097914,131714.2429385621,0.06822382182812936,1.2333333333333332,0.051878508218529976,0.060614620613664794,1.2249512670565301,1767.4453125,220.449,13.674512673718757,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8577807.962432344,3321563.9961860534,7671709.939632457,606254302.204657,1835190.0268418828,95664636.20876496,2201654.294425131,12763528.192454109,6509399.3781515965,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.20744650056769,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2140.7265805543557,1630.7265805543557,242.68911904871376,269.6013946130015,87.45793789145898,32.067466670206116,83.16307161255715,81.38169320135704,456.4249605677217,229.69306598985227,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.2546649696857457,2.1281048139669765,0.10857677622280491,1.5,0.03124355424207302,0.022402954226520444,4.97,-0.115,0.799480152200161,8.4,6,11.741411368372566,3.25,1.6889720745769652,0.6755888298307862,0.14877,0.0510204081632653,0,-0.255,9.931155798512556,0.4,1.2,120,756517995.4540577,0.06822382182812936,569671.8524094992,106244.97384070214,133534.55917231453,0.06822382182812936,1.2333333333333332,0.05124641740266793,0.06155766179139228,1.2249512670565301,1767.4453125,220.449,13.822890270257684,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8715979.341865338,3379584.1312510064,7862128.064211958,614632853.5554031,1880740.9465075159,98039110.83812326,2256301.157382116,13080329.41676384,6670968.002549559,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.634549417286827,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2151.339184343555,1641.3391843435552,244.82011938526807,270.05012279858096,88.44116193932763,32.3976477127602,83.60222618684911,81.81144095044817,459.1839848649163,231.81982738326326,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.2619308765689055,2.140428909872644,0.10920555662615528,1.5,0.031086846432627706,0.02224624641707513,4.97,-0.115,0.799480152200161,8.4,6,11.877796825011169,3.25,1.6987531030735266,0.6795012412294107,0.14877,0.05102040816326529,0,-0.255,9.988668246072338,0.4,1.2,120,762113654.4653963,0.06822382182812936,572680.0866531372,107479.0903210984,134408.11794904814,0.06822382182812936,1.2333333333333332,0.050951352352864465,0.0621005275241033,1.2249512670565301,1767.4453125,220.449,13.892571022827733,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8762005.325793,3400795.884871178,7953452.683761281,618653669.7921895,1902587.188391118,99177909.95524792,2282509.8178241374,13232267.428687526,6748456.388630638,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.8393881712863,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2155.6573079652667,1645.6573079652667,245.73833061762176,270.242497508197,88.86566523978175,32.54006949262053,83.74840893761487,81.95449242201445,460.2253398806995,232.73729405169226,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.2650550063487391,2.145727914614592,0.10947591401094858,1.5,0.031020318866597077,0.022179718851044503,4.97,-0.115,0.799480152200161,8.4,6,11.936680735145927,3.25,1.7029586623925335,0.6811834649570134,0.14877,0.051020408163265314,0,-0.255,10.013396934868096,0.4,1.2,120,764523994.2191623,0.06822382182812936,573681.4469541012,108011.91548969419,134785.37640664863,0.06822382182812936,1.2333333333333332,0.05082552490946513,0.06235471452766603,1.2249512670565301,1767.4453125,220.449,13.92236565324501,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8777326.13839775,3408466.812218977,7992881.74623737,620390114.9773171,1912019.221509319,99669582.20921852,2293825.308817505,13297866.096321682,6781911.709124058,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.927826536196292,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2157.3491502556826,1647.3491502556826,246.111623001882,270.3205397136585,89.0383898383436,32.59799622918653,83.79711193629232,82.00215218757506,460.61185402652177,233.11046966261515,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.2663239660637795,2.147880265515872,0.10958572783244247,1.5,0.030993441194613613,0.02215284117906104,4.97,-0.115,0.799480152200161,8.4,6,11.960639794425084,3.25,1.7046668773935494,0.6818667509574198,0.14877,0.051020408163265314,0,-0.255,10.023441239074069,0.4,1.2,120,765503310.0957172,0.06822382182812936,574015.0653130255,108228.71477782907,134938.89512761185,0.06822382182812936,1.2333333333333332,0.05077459359541415,0.06246325548863104,1.2249512670565301,1767.4453125,220.449,13.93443920051303,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8782430.499289291,3411218.9004542725,8008924.893559351,621096730.9284585,1915856.9870395763,99869636.9381222,2298429.4276483096,13324557.298772123,6795524.222373783,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.963810899710555,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2157.9947381747334,1647.9947381747336,246.25782952785818,270.3510801934813,89.1060633942772,32.620688367813926,83.81332216374894,82.01801518700522,460.75337615109106,233.25665971902734,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.2668207983368742,2.148722969486775,0.10962872293299872,1.5,0.030982940475167482,0.022142340459614905,4.97,-0.115,0.799480152200161,8.4,6,11.970026961926092,3.25,1.705335690068869,0.6821342760275476,0.14877,0.0510204081632653,0,-0.255,10.02737385760495,0.4,1.2,120,765886619.6040899,0.06822382182812936,574126.1063090365,108313.6568119928,134999.04653754624,0.06822382182812936,1.2333333333333332,0.050754680394758944,0.06250721415673458,1.2249512670565301,1767.4453125,220.449,13.939161852218765,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8784129.426528258,3412198.8156051463,8015210.604087467,621373595.8311661,1917360.6248678553,99948018.4483354,2300233.322958043,13335014.92088851,6800857.6096531395,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.977909585464023,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2158.2362552389286,1648.2362552389284,246.31361294248148,270.3627286917825,89.13188685926411,32.629346901598474,83.81870205851915,82.0232798427852,460.80459718522746,233.3124411900946,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.267010332568499,2.149044448702723,0.10964512493381243,1.5,0.030978937951738984,0.022138337936186407,4.97,-0.115,0.799480152200161,8.4,6,11.97360899907405,3.25,1.7055908323037487,0.6822363329214995,0.14877,0.05102040816326532,0,-0.255,10.02887409394604,0.4,1.2,120,766032775.9960048,0.06822382182812936,574162.9588994964,108346.06973333089,135022.00003943662,0.06822382182812936,1.2333333333333332,0.050747087915753275,0.06252440498823116,1.2249512670565301,1767.4453125,220.449,13.940962812018421,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8784693.271162294,3412545.143164136,8017609.160266486,621479246.2070196,1917934.3960887687,99977927.94779481,2300921.669044315,13339005.431433486,6802892.770031078,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.983289484789445,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2158.325204128152,1648.3252041281523,246.33448070224,270.36708567563653,89.14154752246264,32.63258601903847,83.82048020799667,82.02501990375742,460.8229494283434,233.3333088388449,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.26708123080775,2.149164703023915,0.10965126035836299,1.5,0.030977441220028892,0.02213684120447632,4.97,-0.115,0.799480152200161,8.4,6,11.974949053728551,3.25,1.7056862722412018,0.6822745088964808,0.14877,0.0510204081632653,0,-0.255,10.029435280778268,0.4,1.2,120,766087421.3517565,0.06822382182812936,574175.139326302,108358.19553893004,135030.58709491167,0.06822382182812936,1.2333333333333332,0.05074424841415475,0.06253096004811837,1.2249512670565301,1767.4453125,220.449,13.941636395125618,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8784879.63169242,3412666.67432616,8018506.469880823,621518770.7049696,1918149.0462343264,99989117.21309519,2301179.1821126374,13340498.297645854,6803654.131799386,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.985302126991073,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
