name,mtom,oem,wing1_weight,wing2_weight,fuselage_weight,lg_weight,powertrain_weight,nacelle_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,diskloading,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac1,y_mac1,x_lemac1,mac2,y_mac2,x_lemac2,cLmax,cd,cd0,clalpha,cm,e,b1,b2,A1,A2,S1,S2,S,S1/S,S2/S,c_root1,c_root2,c_tip1,c_tip2,sweep_le1,sweep_le2,sweep1_1/4,sweep2_1/4,sweep_m,taper1,taper2,StotS,mission_energy,power_hover,power_climb,power_cruise,WP_hover,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy,Vx_cr,Vz_cr,Mx_cr,Mz_cr,T_cr,Vz_vf,Mx_vf,T_vf
W1,4494.615446151951,4019.615446151951,184.4140104380799,201.34048028526675,346.7964833081861,185.186098830983,224.35421404144955,447.4652467022174,2008.7612685116178,421.29764403415044,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.1823859666368985,2.268134618692897,0.10628050821446526,1.1524472852998002,2.3270570183938277,0.10379249988328021,1.5,0.07,0.018,5.15,-2.56,0.63,10.58462822056685,10.859599419171195,9.5,10,11.793089954486334,11.793089954486334,23.586179908972667,0.5,0.5,1.591673416626594,1.5513713455958849,0.6366693666506377,0.620548538238354,0.046858112979076015,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,1648791249.1943357,1570479.498290147,249406.13563174388,277398.2444637219,0.012362300880880972,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,15.352318336329219,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",27721244.917575937,10306261.043379612,18456054.036749046,1276808607.6203241,4877115.949786669,231429125.9456427,8050118.408333978,47114384.94870441,24028336.32383925,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,4509.660266639421,4034.6602666394206,185.03648371506742,202.02008737290444,347.3559716666378,185.98461784607804,225.35513594096517,449.4615442382809,2016.5149470214894,422.93147883799764,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.1850205482399945,2.2731884555180666,0.10651732147139689,1.1550151578068,2.3322421455714224,0.10402376938279029,1.5,0.07,0.018,5.15,-2.56,0.63,10.608212792417644,10.883796679333305,9.5,10,11.845703015706668,11.845703015706668,23.691406031413337,0.5,0.5,1.5952199687846083,1.5548280970476152,0.6380879875138433,0.6219312388190461,0.04685811297907602,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,1655155468.5152385,1577485.9515867562,250518.82283529808,278420.37793964037,0.01233481655538039,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,15.364197659048083,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",27844918.99804011,10352240.845562147,18538392.88981206,1281513283.4653807,4898874.454218934,232461611.4789965,8086032.776348062,47324578.54760268,24135535.05927737,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,4520.996833653588,4045.9968336535876,185.50515818738097,202.5317792076457,347.776901670654,186.58641066557684,226.10946689692352,450.96602628576625,2022.3587044951757,424.16238624446436,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.1870022002066802,2.276989797511853,0.10669544518401385,1.1569466332250267,2.3361422401659193,0.10419772325007602,1.5,0.07,0.018,5.15,-2.56,0.63,10.625952388388646,10.90199712077429,9.5,10,11.88535412213709,11.88535412213709,23.77070824427418,0.5,0.5,1.5978875772013001,1.5574281601106128,0.6391550308805201,0.6229712640442452,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,1659952024.64964,1582766.2682784647,251357.38416795136,279190.7490656996,0.012314224080083024,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,15.373089875549082,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",27938124.25949853,10386892.887996139,18600446.4284284,1285059147.5955455,4915272.450362848,233239729.93136013,8113099.143434061,47482988.04835394,24216323.90466051,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,4529.538167542178,4054.5381675421777,185.85806258811542,202.9170749960181,348.0936736434775,187.0398733461435,226.67787005202965,452.0996829862322,2026.7622620871864,425.0896678429749,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.1884932308956486,2.2798499958046334,0.1068294686787595,1.158399910173744,2.3390767416969833,0.10432860927797004,1.5,0.07,0.018,5.15,-2.56,0.63,10.639299980421622,10.915691461252589,9.5,10,11.915232007726267,11.915232007726267,23.830464015452534,0.5,0.5,1.5998947338979885,1.5593844944646555,0.6399578935591954,0.6237537977858623,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,1663566464.7211628,1586745.0903642075,251989.2565622435,279771.2694463759,0.01229877520285181,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,15.379756297558302,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",28008356.250200994,10413003.880916117,18647204.98560602,1287731166.7367606,4927628.661747247,233826057.43108183,8133494.181351331,47602352.71092623,24277199.882572375,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,4535.972922032601,4060.9729220326008,186.12381006993,203.2072141535368,348.33210968571154,187.3815267016871,227.1061232546987,452.953816374375,2030.0801409044952,425.7881808881665,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.189615386892388,2.2820025931253025,0.10693033532720986,1.1594936525460457,2.341285259948746,0.10442711465561076,1.5,0.07,0.018,5.15,-2.56,0.63,10.649345434584744,10.925997879760814,9.5,10,11.937742966853781,11.937742966853781,23.875485933707562,0.5,0.5,1.601405328508984,1.5608568399658307,0.6405621314035936,0.6243427359863323,0.046858112979076015,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,1666289779.6544096,1589742.862782891,252465.32952929672,280208.6694572711,0.012287173852954608,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,15.384759798459772,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",28061271.288898386,10432676.742057722,18682434.385167956,1289744431.456456,4936938.228470601,234267815.4109823,8148860.458311912,47692285.883486725,24323065.800578233,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,4540.820332691442,4065.8203326914418,186.32393488696863,203.42570745935365,348.5116091726293,187.63891688130403,227.4287548547341,453.59729182287765,2032.579774370769,426.3143432428055,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.190460082966053,2.2836229476127654,0.10700626208084955,1.1603169604374337,2.342947708575587,0.1045012639770685,1.5,0.07,0.018,5.15,-2.56,0.63,10.656907088859572,10.93375597335274,9.5,10,11.954701968482674,11.954701968482674,23.909403936965347,0.5,0.5,1.6025424193773792,1.5619651390503917,0.6410169677509517,0.6247860556201568,0.046858112979076015,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,1668341478.803527,1592001.2839831389,252823.98693602878,280538.2017354642,0.012278455435883307,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,15.388518426979587,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",28101135.70437614,10447497.615848817,18708975.03326613,1291261202.5885124,4943951.743813564,234600621.0572576,8160436.896016244,47760038.51949417,24357619.644942027,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,4544.471790210007,4069.471790210008,186.4746467777913,203.59025246551045,348.64675546880136,187.83281330765766,227.6717987593956,454.0820328883553,2034.4628220572704,426.7106684852263,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.1910960113658438,2.284842829495057,0.10706342344391108,1.1609367867705123,2.344199280978919,0.10455708720249866,1.5,0.07,0.018,5.15,-2.56,0.63,10.662599870976932,10.939596644568288,9.5,10,11.967477474584975,11.967477474584975,23.93495494916995,0.5,0.5,1.603398476838636,1.5627995206526126,0.6413593907354544,0.6251198082610451,0.04685811297907601,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,1669887084.3446076,1593702.5913157694,253094.16969729087,280786.4495719187,0.012271899945441951,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,15.391343736615022,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",28131166.25065151,10458662.433666684,18728968.557599526,1292403837.7015102,4949235.144925453,234851329.24503362,8169157.624616366,47811077.73947308,24383649.64713127,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,4547.22225822345,4072.2222582234494,186.58814921490708,203.71417274221912,348.74851670020485,187.97887160840028,227.8548788727752,454.4471786399056,2035.8813017903838,427.0091886546536,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.19157481939716,2.285761312208975,0.1071064618106892,1.1614034711117,2.345141624360164,0.10459911804854789,1.5,0.07,0.018,5.15,-2.56,0.63,10.666886123641884,10.943994247014098,9.5,10,11.977101007867766,11.977101007867766,23.954202015735532,0.5,0.5,1.6040430261115615,1.5634277495734425,0.6416172104446246,0.6253710998293771,0.046858112979076015,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,1671051372.509547,1594984.1521094264,253297.69296866818,280973.45283536514,0.012266968753411264,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,15.393468517449872,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",28153787.660658073,10467072.667672776,18744029.279681444,1293264576.300931,4953215.025334059,235040182.7096252,8175726.775087703,47849524.563282795,24403257.527274225,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,4549.293996241793,4074.293996241793,186.6736305297704,203.8074999734263,348.8251448902365,188.088890328938,227.99278435111844,454.7222254410192,2036.9497845652968,427.2340361619876,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.1919353555420722,2.28645291760234,0.10713886913434845,1.1617548782775329,2.3458511965219415,0.10463076672236053,1.5,0.07,0.018,5.15,-2.56,0.63,10.670113615477586,10.94730558376906,9.5,10,11.984349954442123,11.984349954442123,23.968699908884247,0.5,0.5,1.6045283632297125,1.5639007976812944,0.641811345291885,0.6255603190725179,0.04685811297907602,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,1671928383.1711955,1595949.490457829,253450.99729853336,281114.31520886585,0.012263258245451627,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,15.395067049237566,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",28170827.285061657,10473407.694029156,18755373.800091468,1293912937.6174319,4956212.878576374,235182436.97684485,8180675.00142062,47878484.71373487,24418027.204004787,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,4550.854460979102,4075.8544609791024,186.73800941766618,203.87778788798536,348.88285020856716,188.17175984967173,228.09665904481614,454.9293992426798,2037.7546046472107,427.4033906805055,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.1922068505834396,2.286973718186503,0.1071632728669607,1.1620194989109178,2.3463855266470457,0.1046545991678095,1.5,0.07,0.018,5.15,-2.56,0.63,10.672544018203679,10.949799124352879,9.5,10,11.989810086367907,11.989810086367907,23.979620172735814,0.5,0.5,1.6048938373238613,1.564257017764697,0.6419575349295445,0.6257028071058789,0.046858112979076015,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,1672588979.4944305,1596676.6133137129,253566.47088593952,281220.41813319875,0.012260465597679958,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,15.396270000646796,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",28183662.059915487,10478179.432833452,18763918.845559523,1294401308.1453125,4958470.95484018,235289587.31352574,8184402.1593323555,47900298.39941139,24429152.18369981,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,4552.029808300097,4077.029808300097,186.78649587598358,203.93072468374058,348.9263071299441,188.23417843916408,228.17489905160213,455.0854457162799,2038.360810627868,427.5309467755146,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.1924113039825792,2.287365914851198,0.10718165046258502,1.1622187754343685,2.3467879119347828,0.10467254654709598,1.5,0.07,0.018,5.15,-2.56,0.63,10.674374269305588,10.951676922362319,9.5,10,11.993922741180338,11.993922741180338,23.987845482360676,0.5,0.5,1.605169063053472,1.5645252746231884,0.6420676252213888,0.6258101098492754,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,1673086553.363354,1597224.293361215,253653.44735673006,281300.33704711945,0.01225836339195773,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,15.397175451662962,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",28193329.4084863,10481773.57942623,18770355.104398023,1294769158.9130883,4960171.772391737,235370294.58466765,8187209.511632767,47916728.800836444,24437531.688426588,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,4552.915073351097,4077.915073351097,186.82301337300447,203.9705939451461,348.9590347173624,188.28119233200388,228.23382968948965,455.2029804482808,2038.8174088352741,427.62702001053566,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.1925652758316374,2.28766127431165,0.10719549044955233,1.1623688486291344,2.3470909443472903,0.10468606254236008,1.5,0.07,0.018,5.15,-2.56,0.63,10.675752613454366,10.953091073620687,9.5,10,11.99702040670292,11.99702040670292,23.99404081340584,0.5,0.5,1.605376332850281,1.564727296231527,0.6421505331401125,0.6258909184926109,0.04685811297907603,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,1673461329.171993,1597636.8078264275,253718.95832887123,281360.53256654134,0.012256780717268025,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,15.397857083133866,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",28200610.888145637,10484480.70280306,18775202.91633647,1295046226.84294,4961452.8339273995,235431083.57441756,8189324.018885951,47929104.23479283,24443843.15974434,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,4553.581844082294,4078.581844082294,186.8505166354468,204.00062159899082,348.98368250811023,188.31660293404386,228.27821591747772,455.2915069533065,2039.161317087068,427.6993804478507,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.1926812334461598,2.2878837122356623,0.10720591347092652,1.1624818701312811,2.3473191608420096,0.1046962415626051,1.5,0.07,0.018,5.15,-2.56,0.63,10.676790657099756,10.954156083929378,9.5,10,11.999353551108701,11.999353551108701,23.998707102217402,0.5,0.5,1.6055324296390614,1.56487944056134,0.6422129718556246,0.625951776224536,0.04685811297907602,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,1673743609.0650654,1597947.511422344,253768.30082794165,281405.87167938694,0.012255589060173197,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,15.398370281598753,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",28206095.258039385,10486519.693041466,18778854.26126768,1295254913.706316,4962417.722335654,235476869.50267032,8190916.653963165,47938425.34267032,24448596.924761865,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,4554.084044196993,4079.084044196993,186.87123089594277,204.02323712124485,349.0022455334886,188.34327376329176,228.31164707762272,455.35818402637034,2039.4203451282049,427.7538806508271,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.1927685638500534,2.288051235462362,0.10721376329320981,1.162566989279961,2.3474910360460752,0.10470390762190528,1.5,0.07,0.018,5.15,-2.56,0.63,10.677572432157689,10.954958168215017,9.5,10,12.00111084673409,12.00111084673409,24.00222169346818,0.5,0.5,1.6056499897981487,1.5649940240307167,0.6422599959192595,0.6259976096122868,0.046858112979076015,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,1673956219.2812307,1598181.529543359,253805.46499041154,281440.0206445165,0.0122546917481757,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,15.398756701508459,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",28210226.017883666,10488055.435371555,18781604.409290455,1295412094.5590754,4963144.4643986905,235511354.8998124,8192116.20708431,47945445.88630077,24452177.402013395,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,4554.4622906657805,4079.4622906657805,186.88683202994923,204.0402702078655,349.01622609462237,188.36336176787972,228.33682684583061,455.40840403779816,2039.615440872643,427.7949288091918,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.1928343353696294,2.288177402944626,0.10721967526334804,1.1626310954274663,2.3476204811516146,0.10470968119384418,1.5,0.07,0.018,5.15,-2.56,0.63,10.678161213741586,10.9555622453742,9.5,10,12.00243441122686,12.00243441122686,24.00486882245372,0.5,0.5,1.6057385283821934,1.5650803207677433,0.6422954113528774,0.6260321283070973,0.04685811297907602,0.04460247388133167,0.1,0.1,-0.36837,0.4,0.4,1.2,1674116353.8682652,1598357.7879208142,253833.45639102624,281465.7411098437,0.012254016038503106,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,15.39904768113285,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",28213337.234334145,10489212.129776746,18783675.77293594,1295530480.7139165,4963691.833877185,235537328.70098543,8193019.68962612,47950733.63762443,24454874.15518846,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
