name,mtom,oem,wing1_weight,wing2_weight,fuselage_weight,lg_weight,nacelle_weight,powertrain_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,diskloading,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac1,y_mac1,x_lemac1,mac2,y_mac2,x_lemac2,cLmax,cd,cd0,clalpha,e,b1,b2,A1,A2,S1,S2,S,S1/S,S2/S,c_root1,c_root2,c_tip1,c_tip2,sweep_le1,sweep1_1/4,sweep2_1/4,sweep_le2,sweep_m,taper1,taper2,StotS,mission_energy,WP_hover,power_hover,power_climb,power_cruise,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy
L1,12035.689879012985,11560.689879012985,131.33271725758416,488.22515905708565,460.06962105295526,461.4997909357995,1138.2494763849736,781.4712694074312,7134.261323616503,965.5805213006511,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.8244287410088682,2.1366867370661553,0.16161248208463408,2.1646744843566057,4.502106643907055,0.19518526600760067,1.5,0.07,0.017,5.17,0.75,9.97120477297539,21.00983100489959,5.8,10.3,17.14222838355297,42.855630956741756,59.997859340294724,0.285714,0.714286,2.4559617667427074,2.913984882787738,0.982384706697083,1.1655939531150954,0.07563695663995236,0.1,0.1,0.04335420758452167,-0.209,0.4,0.4,1.2,5855801694.424426,0.004244745026378084,5470298.885852018,770603.8807326377,1015976.8549148691,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",96558723.21297275,35408157.70855624,57024687.17421519,4676338150.611399,11034831.900990242,703833751.8078955,27798852.47930024,164108966.57556054,83695572.95353588
L1,12670.566593008298,12195.566593008298,136.99909918065353,509.2897518975949,472.3295333269113,487.62759516051943,1203.568986891997,826.3167289064447,7543.667580466127,1015.7673171780494,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.8760468076469878,2.1971394343404147,0.16618494012713536,2.2259190313601613,4.629483523876952,0.2007075897032842,1.5,0.07,0.017,5.17,0.75,10.253317360255268,21.60425644475911,5.8,10.3,18.125951187950356,45.31494141076848,63.44089259871884,0.285714,0.714286,2.5254476256786376,2.996429465292525,1.0101790502714552,1.19857178611701,0.07563695663995235,0.1,0.1,0.04335420758452166,-0.209,0.4,0.4,1.2,6191842350.0465975,0.004127953946997594,5784217.102345113,814825.7049711442,1074279.6367094808,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",102099835.83046836,37440087.9465774,60297102.16786467,4944694187.930536,11668076.047597855,744223909.765556,29394115.621763315,173526513.0703534,88498521.66588023
L1,13286.936871410273,12811.936871410273,142.43534506850943,529.4988214173121,484.008898462446,513.0226637203319,1267.0566582382883,869.9045294264843,7941.59233036439,1064.4176247125101,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.924891227947096,2.254343765038041,0.17051170160772927,2.283872662516161,4.750015931752364,0.20593317673497705,1.5,0.07,0.017,5.17,0.75,10.520270903510857,22.166741014844362,5.8,10.3,19.08208618676848,47.70528225428963,66.7873684410581,0.285714,0.714286,2.5911997299287832,3.0744439687717557,1.0364798919715132,1.2297775875087025,0.07563695663995237,0.1,0.1,0.04335420758452166,-0.209,0.4,0.4,1.2,6518458984.763091,0.004023206460677716,6089331.70598539,857807.359637492,1130947.3585037652,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",107485551.89021319,39415034.14793033,63477744.61317441,5205524371.268768,12283561.313021945,783481354.5035262,30944640.745319728,182679951.17956167,93166775.10157646
L1,13884.723611476564,13409.723611476564,147.6501188106565,548.8845753472563,495.1407190581449,537.677474856411,1328.6936860267974,912.2217607081235,8327.917712081951,1111.5375645872246,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.9711542524272978,2.308524884092739,0.17460979656037356,2.3387634819877294,4.864178280326404,0.21088259489339253,1.5,0.07,0.017,5.17,0.75,10.773116125766114,22.699498641523213,5.8,10.3,20.010350182627914,50.02594549286545,70.03629567549336,0.285714,0.714286,2.6534768782675164,3.1483354565219437,1.0613907513070067,1.2593341826087776,0.07563695663995237,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,6835554858.076866,0.003928781735291542,6385552.324956864,899536.1140064388,1185963.2358997767,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",112714276.1983525,41332411.353807524,66565672.43647647,5458751445.401166,12881105.396840023,821594458.3693445,32449968.600331888,191566569.74870592,97698950.57184003
L1,14463.943570779815,13988.943570779815,152.65177656353683,567.4780774306688,505.75506348113095,561.5889444590626,1388.4723599832964,953.2631292213287,8702.595399559925,1157.138820080865,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.015008094256814,2.3598844796199994,0.17849448006031443,2.3907958197357475,4.972395536623482,0.21557426828712348,1.5,0.07,0.017,5.17,0.75,11.012794238226663,23.204512504242917,5.8,10.3,20.91062705750317,52.27664083102581,73.18726788852898,0.285714,0.714286,2.712510896114942,3.218378988105814,1.0850043584459768,1.2873515952423258,0.07563695663995236,0.1,0.1,0.04335420758452167,-0.209,0.4,0.4,1.2,7143090303.958786,0.0038432772783649253,6672841.904549301,940006.7481614677,1239320.3868735626,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",117785354.6854134,43191979.71643263,69560499.36394861,5704343733.748674,13460633.551308481,858558453.7339898,33909910.88293469,200185257.13647902,102094481.1396043
L1,15024.692825868382,14549.692825868382,157.44838818958976,585.3093271220287,515.8795211642944,584.7577428311927,1446.3943558650487,993.0297854662165,9065.635896023196,1201.2378092068163,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.0566080664425432,2.408604447045209,0.18217951012395492,2.4401539537731423,5.07505096347241,0.22002481297240956,1.5,0.07,0.017,5.17,0.75,11.240154086210973,23.68357116287125,5.8,10.3,21.782942048580217,54.45743136182394,76.24037341040416,0.285714,0.714286,2.7685108586726543,3.2848226300792303,1.1074043434690617,1.3139290520316922,0.07563695663995237,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,7441073943.455838,0.003765537513316458,6951208.4982635155,979220.396603474,1291020.3071697978,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",122698929.50738634,44993791.36451617,72462309.34865709,5942308120.92471,14022162.022162639,894374376.7978253,35324508.51924309,208536254.94790548,106353490.0234318
L1,15567.134324036448,15092.134324036448,162.04775305783002,602.4073183251957,525.5395579479507,607.1877130347353,1502.4692813268814,1031.528325629625,9417.099419834847,1243.8549548793833,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.096095069235858,2.454849802239688,0.18567736804959886,2.487005061459125,5.172492257630854,0.22424930306665916,1.5,0.07,0.017,5.17,0.75,11.45596574378521,24.138297202277315,5.8,10.3,22.62743984875521,56.56867881800668,79.19611866676189,0.285714,0.714286,2.8216664393559627,3.3478914288872836,1.128666575742385,1.3391565715549136,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,7729555203.800442,0.00369460094536734,7220698.279407375,1017183.5637906177,1341071.572373306,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",127455815.69024093,46738145.168705024,75271583.72050571,6172684078.630111,14565783.951422887,929048168.4304788,36693996.15182429,216620948.38222122,110476683.67493284
L1,16091.487179420028,15616.487179420028,166.45741205697064,618.8000840518075,534.7587976070748,628.885372961458,1556.7134310981994,1068.7699369452287,9757.088102258882,1285.014042440408,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.133597588801891,2.4987710222699073,0.18899943546459838,2.5315015909090968,5.265036481861901,0.22826148457472048,1.5,0.07,0.017,5.17,0.75,11.660931437259567,24.570170248688868,5.8,10.3,23.444365859391112,58.61099670384034,82.05536256323145,0.285714,0.714286,2.872150600310238,3.4077906031468608,1.1488602401240953,1.3631162412587443,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,8008617914.334091,0.0036296604687894073,7481389.558616601,1053907.2813833354,1389488.726806993,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",132057395.53047647,48425548.01818349,77989138.82236682,6395538551.472671,15091657.309379246,962589904.4376241,38018771.73805784,224441686.758498,114465260.246834
L1,16598.01743654336,16123.01743654336,170.68465707204982,634.5147316503374,543.5592480405164,649.8594871768012,1609.1487165925857,1104.7696628112833,10085.73927852252,1324.7416546772665,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.1692333227848386,2.5405059491845514,0.19215613832201292,2.573783189718787,5.352974076309362,0.2320739492988792,1.5,0.07,0.017,5.17,0.75,11.855694429527905,24.98054568944369,5.8,10.3,24.234050070058448,60.58520999440618,84.81926006446463,0.285714,0.714286,2.920121780671898,3.4647081400060595,1.1680487122687593,1.385883256002424,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,8278374799.811284,0.0035700331278502835,7733387.639678983,1089406.3835815878,1436291.3281245378,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",136505527.79294482,50056681.523445465,80616072.3850375,6610961559.418486,15599994.517623467,995013133.6877207,39299370.40856884,232001629.1903695,118320830.88708845
L1,17087.030078379856,16612.030078379856,174.73653877507886,649.5774717675765,551.9614853983593,670.1206974617345,1659.8017422624418,1139.5457686569596,10403.219698639474,1363.0666754182303,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.203110517176436,2.5801813556931723,0.19515706532377797,2.6139782911512097,5.436572157461605,0.23569827786282121,1.5,0.07,0.017,5.17,0.75,12.040846326568136,25.37067006815415,5.8,10.3,24.996893148280925,62.492320359915816,87.48921350819674,0.285714,0.714286,2.9657256961990486,3.5188169303958596,1.1862902784796194,1.407526772158344,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,8538962728.64328,0.0035151367868298477,7976820.380598716,1123698.8818096642,1481503.1228845264,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",140802469.35718673,51632373.28394595,83153717.25391515,6819062403.124677,16091053.494710451,1026334306.9781867,40536441.9095359,239304611.41796148,122045351.82316037
L1,17558.86209715074,17083.86209715074,178.6198733096298,664.0136431983746,559.9848058301862,689.6812031351943,1708.7030064050832,1173.119193251493,10709.72051826367,1400.0198537571066,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.2353290770281355,2.617914245981028,0.19801106631038057,2.652205431990443,5.5160772590339695,0.239145158540418,1.5,0.07,0.017,5.17,0.75,12.216933147911462,25.741693875491855,5.8,10.3,25.73335440354101,64.333476075683,90.06683047922401,0.285714,0.714286,3.0090968344609514,3.5702765430640575,1.2036387337843806,1.428110617225623,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,8790538601.39082,0.00346447192226147,8211834.352760451,1156805.4236555987,1525151.3332072687,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",144950807.42109704,53153572.02713324,85603601.35051431,7019966380.563468,16565129.90832216,1056572282.8558261,41730731.08440991,246355030.58281353,125641065.5972349
L1,18013.87647798359,17538.87647798359,182.34124826451833,677.8477350926132,567.6473520125255,708.5544838860297,1755.8862082426044,1205.5130729761554,11005.452955640136,1435.6334218690072,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.2659814979811412,2.653812946674067,0.20072633477813065,2.688574357796795,5.59171763068699,0.24242448691483337,1.5,0.07,0.017,5.17,0.75,12.38446041781231,26.094682276539285,5.8,10.3,26.443941351786187,66.10994593335275,92.55388728513893,0.285714,0.714286,3.050359708820767,3.6192347124187627,1.2201438835283067,1.4476938849675052,0.07563695663995237,0.1,0.1,0.04335420758452166,-0.209,0.4,0.4,1.2,9033275785.989424,0.0034176072625828097,8438591.510833088,1188748.823758765,1567266.038289272,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",148953400.7198882,54621326.053397804,87967412.9581486,7213811940.2570715,17022550.457709197,1085747899.1513698,42883060.951099604,253157745.32499266,129110450.11574626
L1,18452.45697062955,17977.45697062955,185.90702820455263,691.1034075155889,574.9662198133524,726.7550591193437,1801.3876462877322,1236.7523287691122,11290.644520713608,1469.9407602062627,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.2951536543395714,2.687978029793843,0.20331047768866153,2.7231869579512065,5.663705182738903,0.24554545018999366,1.5,0.07,0.017,5.17,0.75,12.543897472371269,26.43062418611488,5.8,10.3,27.129200654717643,67.82309658909135,94.95229724380899,0.285714,0.714286,3.089629919303269,3.6658285972420086,1.2358519677213078,1.4663314388968036,0.07563695663995237,0.1,0.1,0.04335420758452167,-0.209,0.4,0.4,1.2,9267361022.601728,0.0033741683524047194,8657266.301383786,1219553.656498817,1607879.6373976257,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",152813328.4889266,56036764.52070539,90246970.58091246,7400748209.548309,17463667.041110538,1113883600.9604917,43994318.00858557,259717989.04151356,132456174.41117193
L1,18875.0035444077,18400.0035444077,189.32335993823588,703.803511030526,581.9575491498179,744.2982788251821,1845.2456955155494,1266.8633071748727,11565.535738172388,1502.9761046011308,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.3229254711706457,2.7205030998902373,0.20577057500525384,2.756138063098349,5.732237144693973,0.24851659909476823,1.5,0.07,0.017,5.17,0.75,12.695681132821107,26.750440008571868,5.8,10.3,27.78971024590859,69.4743728788546,97.26408312476319,0.285714,0.714286,3.1270150573451003,3.7101858541708546,1.2508060229380402,1.484074341668342,0.07563695663995235,0.1,0.1,0.04335420758452166,-0.209,0.4,0.4,1.2,9492991733.891895,0.0033338283644872547,8868043.150224108,1249245.9020368138,1647026.383204789,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",156533846.11174113,57401081.1806877,92444196.75072423,7580932846.634027,17888851.687161393,1141003117.3542333,45065439.46816763,266041294.50672325,135681060.19842887
L1,19281.928437637755,18806.928437637755,192.59617764107338,715.9701057443075,588.6366021423436,761.2001417763081,1887.5003528579302,1295.87346830106,11830.377298721858,1534.7742904528725,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.3493715018010866,2.7514754703785806,0.2081132308489172,2.7875161303428793,5.797497490318892,0.25134590966602866,1.5,0.07,0.017,5.17,0.75,12.840218861766708,27.054988288154828,5.8,10.3,28.42607248587406,71.06528070603834,99.4913531919124,0.285714,0.714286,3.1626154831937705,3.752425560076953,1.2650461932775083,1.5009702240307812,0.07563695663995235,0.1,0.1,0.04335420758452167,-0.209,0.4,0.4,1.2,9710373686.790901,0.003296300656767862,9071114.27810742,1277852.6386113656,1684741.9761067599,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",160118346.56390914,58715520.24008595,94561095.25724106,7754530173.292806,18298492.148660198,1167131180.3366106,46097402.15332062,272133428.3432226,138788048.45504352
