name,mtom,oem,wing1_weight,wing2_weight,fuselage_weight,lg_weight,nacelle_weight,powertrain_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,diskloading,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac1,y_mac1,x_lemac1,mac2,y_mac2,x_lemac2,cLmax,cd,cd0,clalpha,cm,e,b1,b2,A1,A2,S1,S2,S,S1/S,S2/S,c_root1,c_root2,c_tip1,c_tip2,sweep_le1,sweep1_1/4,sweep2_1/4,sweep_le2,sweep_m,taper1,taper2,StotS,mission_energy,WP_hover,power_hover,power_climb,power_cruise,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy,Vx_cr,Vz_cr,Mx_cr,Mz_cr,T_cr,Vz_vf,Mx_vf,T_vf
L1,6259.705835134507,5784.705835134507,83.0320822596562,308.66909947925166,350.94794557384284,254.65623159956223,621.1405784780229,426.4473882169534,3178.3000759056554,561.5124336215619,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.3477307169327022,1.578400012715415,0.11938537332225607,1.5990749483120943,3.3257683780760194,0.14418605264114567,1.5,0.07,0.017,5.17,1.11,0.75,7.365866726005269,15.520252431021424,5.8,10.3,9.35448148711579,23.386236458507415,32.7407179456232,0.285714,0.714286,1.8142528881786377,2.1526008919585884,0.7257011552714552,0.8610403567834354,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2608748702.3033624,0.00574612919857144,2985131.7175186737,420517.0748471244,426939.63124940585,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,17.647745958635273,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",52691911.95596931,19322164.44481383,31118263.538687207,1965117685.4681907,6021686.820500355,384080742.2453428,15169781.026262302,89553951.52556022,45672515.27803571,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,6297.7537117601405,5822.7537117601405,83.52038622447398,310.48435378807545,352.1044246839834,256.58823340538027,625.9705829885177,429.76345366162866,3198.956761392827,565.3655156152548,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.3529605634711674,1.5845249676037325,0.11984864626956543,1.6052801319427006,3.338673966723136,0.14474556421035323,1.5,0.07,0.017,5.17,1.11,0.75,7.394449848817417,15.580478511374634,5.8,10.3,9.427222166668264,23.568088411981236,32.9953105786495,0.285714,0.714286,1.8212930662111868,2.16095402376902,0.7285172264844748,0.864381609507608,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2625703709.751232,0.005723917631797002,3008344.1756314007,423787.02602826984,429535.9024390255,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,17.67747641016344,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",53101645.567380644,19472414.073729794,31360239.92609197,1977067802.2002978,6068511.606243812,387067363.6024352,15287741.618950672,90250325.26894201,46027665.887160435,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,6327.717969167115,5852.717969167115,83.90439825677379,311.91190618677956,353.0129276457345,258.11014847040565,629.7753706478903,432.3756509906701,3215.228299118098,568.3992678507625,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.3570661310658345,1.589333218882872,0.12021232776307968,1.6101513649024832,3.3488051945039157,0.1451847955626472,1.5,0.07,0.017,5.17,1.11,0.75,7.416888354786734,15.627757574351605,5.8,10.3,9.484522908167426,23.711340466281936,33.19586337444936,0.285714,0.714286,1.8268197918193927,2.167511452753343,0.7307279167277572,0.8670045811013373,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2639059387.916135,0.005706600914353621,3026629.556934691,426362.8973082533,431580.98931776924,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,17.700648496096864,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",53424409.114483066,19590771.713496517,31550854.40081074,1986480927.849883,6105397.3620567545,389420044.6523168,15380663.893946027,90798886.70804073,46307432.22110078,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,6351.311380658546,5876.311380658546,84.20642667906388,313.03468714792524,353.7268732618124,259.30871876668465,632.771796386075,434.4328631167334,3228.0424490579076,570.7875662423439,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.360290711367019,1.593109698504836,0.12049796918849784,1.613977311372102,3.3567624274017853,0.14552977508949985,1.5,0.07,0.017,5.17,1.11,0.75,7.434511926355901,15.664891327874997,5.8,10.3,9.529649583297953,23.824157312051774,33.35380689534973,0.285714,0.714286,1.8311605729940643,2.172661765308599,0.7324642291976258,0.8690647061234396,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2649577242.1867304,0.005693073370026972,3041030.041817134,428391.5011864696,433191.51622863096,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,17.71874601774369,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",53678598.595334426,19683983.19068216,31700971.087798752,1993893860.9294264,6134446.401841665,391272877.1051972,15453843.982133305,91230901.25451401,46527759.63980215,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,6369.885606274089,5894.885606274089,84.44399485308338,313.9178392060685,354.2880769775839,260.25245522634185,635.1311375332397,436.0526814074438,3238.131901119731,572.667519950596,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.3628243291832762,1.5960769547550293,0.12072240342083333,1.6169834347227623,3.3630145858705154,0.1458008324656045,1.5,0.07,0.017,5.17,1.11,0.75,7.448359122190137,15.694068067395737,5.8,10.3,9.56518165743328,23.912987621752478,33.47816927918576,0.285714,0.714286,1.8345712123621027,2.1767084698191033,0.7338284849448411,0.8706833879276413,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2657858664.4390755,0.005682489414479153,3052368.7698521065,429988.79376748746,434459.58208905783,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,17.73290291902542,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",53878743.619356364,19757376.524182655,31819170.738794073,1999730514.3255305,6157319.184563022,392731769.8750648,15511464.897283357,91571063.09556319,46701242.17873723,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,6384.506636416031,5909.506636416031,84.63087269316958,314.61255157557946,354.72930871395613,260.99542425096354,636.9885600932363,437.32790480609316,3246.0748189930277,574.1471952900049,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.3648156444393236,1.598409091276054,0.12089879912975253,1.6193461191226433,3.3679285150598823,0.14601387197173593,1.5,0.07,0.017,5.17,1.11,0.75,7.459242425954918,15.716999736946116,5.8,10.3,9.59315475330445,23.982920459336338,33.57607521264079,0.285714,0.714286,1.8372518290529356,2.1798890065112504,0.7349007316211743,0.8719556026045002,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2664378211.429477,0.005674198457448082,3061295.3336426523,431246.2835029009,435457.85932256107,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,17.74399111561398,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",54036310.439795285,19815156.397839762,31912224.97921467,2004325384.6607502,6175326.085636912,393880302.52648944,15556827.72573908,91838860.00927956,46837818.60473258,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,6396.014742808023,5921.014742808023,84.77788375645707,315.1590604825406,355.07627222081993,261.58026545664126,638.4506631062045,438.33171945415916,3252.3271420188194,575.3117363123805,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.3663811021387051,1.6002424830816757,0.1210374713062584,1.6212035259163535,3.3717915639971863,0.14618135139727295,1.5,0.07,0.017,5.17,1.11,0.75,7.467798254381153,15.735027298653534,5.8,10.3,9.615174270368655,24.037969329065234,33.65314359943389,0.285714,0.714286,1.839359175955949,2.182389361810476,0.7357436703823796,0.8729557447241905,0.07563695663995236,0.1,0.1,0.04335420758452166,-0.209,0.4,0.4,1.2,2669510118.169047,0.005667697549576093,3068322.036179114,432236.1387843657,436243.6557001918,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,17.752684308490878,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",54160341.94876327,19860638.84711244,31985474.270043064,2007942248.137069,6189500.536233871,394784390.31260055,15592535.878310457,92049661.08537343,46945327.15354045,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,6405.072012402165,5930.072012402165,84.89353756119877,315.5889997878001,355.34914250380325,262.0405897123209,639.6014737444385,439.12181465645574,3257.2482469506954,576.2282074854515,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.3676120022312759,1.6016840564593215,0.12114650752931669,1.6226639819831152,3.3748290317591145,0.14631303840515492,1.5,0.07,0.017,5.17,1.11,0.75,7.4745255968101665,15.7492021482092,5.8,10.3,9.63250567196041,24.081297893704587,33.713803565664996,0.285714,0.714286,1.8410161568497947,2.184355360361886,0.7364064627399179,0.8737421441447545,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2673549361.097131,0.005662596417510087,3073852.70259519,433015.2466708266,436862.1408560903,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,17.759505046908707,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",54257966.246593565,19896437.751848765,32043128.253641166,2010789011.5412974,6200657.14311685,395495991.22780687,15620641.505264472,92215581.0778557,47029946.34970641,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,6412.199971840595,5937.199971840595,84.98452546608426,315.9272444024141,355.5637634180352,262.4028804960866,640.5072007030932,439.7436463469603,3261.121290312393,576.9494206955277,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.3685799837805825,1.6028177117737978,0.12123225376718239,1.6238124866706447,3.377217700642889,0.14641659725179276,1.5,0.07,0.017,5.17,1.11,0.75,7.479815988277722,15.760349269666815,5.8,10.3,9.646146072154318,24.115398941930806,33.76154501408512,0.285714,0.714286,1.8423192089353997,2.1859014243643293,0.7369276835741599,0.8743605697457317,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2676728355.0884123,0.005658591325430502,3078205.524428722,433628.430971548,437348.90375349164,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,17.76485987144618,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",54334799.87623425,19924612.70264671,32088503.891894553,2013029483.7493095,6209437.770689544,396056045.25519645,15642761.585820213,92346165.73286165,47096544.52375945,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,6417.8093291786945,5942.8093291786945,85.05610984100328,316.1933570174625,355.73258260984284,262.68799887362377,641.2199966463385,440.2330202163562,3264.1693072143726,577.5169567596943,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.3693412921671677,1.603709321018856,0.12129969237699065,1.6247157748079801,3.3790963662592897,0.1464980453109081,1.5,0.07,0.017,5.17,1.11,0.75,7.4839768314213275,15.769116375876685,5.8,10.3,9.656880898836416,24.14223604620798,33.799116945044396,0.285714,0.714286,1.8433440471481104,2.1871173891645888,0.7373376188592442,0.8748469556658356,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2679230167.3615565,0.005655445336145762,3081631.141514493,434110.99945186015,437731.9765030523,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,17.76906582608741,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",54395266.99492755,19946786.04135327,32124213.95943765,2014792690.9568005,6216348.016269801,396496800.86582154,15660169.816340161,92448934.24543479,47148956.46517175,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,6422.223460468302,5947.223460468302,85.11242966627177,316.4027241593595,355.865382661089,262.9123731671478,641.7809323796781,440.61813364595423,3266.5679355606953,577.9635492281054,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.3699401073586972,1.604410625733551,0.12135273693128741,1.6254262656793486,3.380574050638876,0.1465621091462451,1.5,0.07,0.017,5.17,1.11,0.75,7.487249586756572,15.776012236314754,5.8,10.3,9.665328685239043,24.16335554178183,33.82868422702087,0.285714,0.714286,1.844150144521323,2.1880738191837383,0.7376600578085293,0.8752295276734954,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2681198961.508219,0.0056529732816639955,3084326.9355216795,434490.75737129786,438033.43386036647,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,17.772370627082875,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",54442851.67591316,19964235.380292162,32152316.04547604,2016180238.8462737,6221786.04339222,396843654.09080464,15673869.246935109,92529808.06565039,47190202.1134817,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,6425.696942086769,5950.696942086769,85.15674061207164,316.5674486774602,355.96985362089436,263.0889384187321,642.2223455082686,440.92118819163113,3268.455463074756,578.314963982955,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.3704111447291585,1.6049622829616492,0.12139446260512919,1.625985148881579,3.381736420221977,0.1466125027584408,1.5,0.07,0.017,5.17,1.11,0.75,7.489823987154362,15.781436627702558,5.8,10.3,9.671976441129805,24.179974954775908,33.851951395905715,0.285714,0.714286,1.844784233289252,2.188826161955972,0.7379136933157008,0.8755304647823888,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2682748244.0917597,0.005651030243123973,3086448.317341418,434789.59754382184,438270.65613107744,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,17.774968110848036,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",54480297.14721837,19977966.663280666,32174430.218242817,2017272125.4865391,6226065.351025513,397116600.8084081,15684649.641478395,92593449.52024254,47222659.2553237,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,6428.4301648508,5953.4301648508,85.19160370941165,316.69705112230014,356.0520417987419,263.22787768347075,642.569693669824,441.159661930797,3269.9407543291427,578.5914806071121,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.370781690420649,1.605396248973414,0.12142728647354427,1.6264247992694665,3.3826508084806313,0.14665214533681936,1.5,0.07,0.017,5.17,1.11,0.75,7.491849161875931,15.78570377290961,5.8,10.3,9.677207562810532,24.193052777286667,33.8702603400972,0.285714,0.714286,1.8452830447970274,2.1894179990165896,0.738113217918811,0.8757671996066358,0.07563695663995236,0.1,0.1,0.04335420758452167,-0.209,0.4,0.4,1.2,2683967371.1533604,0.0056495026731807054,3088117.6335155787,435024.75499112427,438457.3255580616,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,17.777010131018574,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",54509763.0030663,19988771.81517337,32191831.869343195,2018131327.50353,6229432.739856706,397331382.6860223,15693132.738112625,92643529.00546736,47248199.79278836,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
