name,mtom,oem,wing_weight,fuselage_weight,lg_weight,hortail_weight,nacelle_weight,powertrain_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac,y_mac,x_lemac,cLmax,cd,cd0,clalpha,cm,e,A,A_h,S,S_h,c_root,c_tip,t_r_h,sweep_le,sweep_1/4,sweep_m,b,taper,StotS,diskloading,mission_energy,wp_hover,power_hover,power_climb,power_cruise,wp_cruise,tw,WP_hover,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,ww,w_eng,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy,Vx_cr,Vy_cr,Vz_cr,Mx_cr,Mz_cr,T_cr,Vx_vf,Vy_vf,Vz_vf,Mx_vf,Mz_vf,T_vf,thickness_to_chord,i_xx,i_zz,i_xz,j_y,area_enclosed,area,max_shear_cr,max_axial_cr,max_shear_vf,max_axial_vf,crit_buck_stress
J1,2666.239658105435,2191.239658105435,129.3741987439891,271.45498247487353,112.84943337081852,119.14037053523555,266.6235832034583,48.56344748164453,973.3612567472425,269.87238554817316,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.3700349251890183,2.3237900077244507,0.12261649747400032,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,14,3.25,1.8442777839082938,0.7377111135633175,0.14877,0.0527657391874541,0.1,-0.255,10.844353369380768,0.4,1.2,45,934763066.5440756,0.06822382182812936,350916.1952742013,131424.57364673255,168638.1559686626,0.06822382182812936,1.2333333333333332,0.048057715169801465,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,6194180.697889517,2681364.9263674915,9725418.44985821,776207684.8405092,44970.1749249767,122089724.6762651,1923219.1323396692,10527485.858226039,5369017.78769528,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,6.961584059422002e-05,0.0003071287085039117,0.0,0.0003767445490981318,0.2734878550612938,0.008108330693739008,16138698.069500431,54144561.74750092,8608278.289287133,50176500.1111401,1980898.6052461362
J1,1953.6665811851012,1478.6665811851012,281.2066313214566,271.45503853584535,109.46164289606278,39.36210078399352,51.22820893144037,50.13088503917161,398.42649415162043,277.39557952551036,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.3726706900086127,2.3282606703607627,0.12285239529266305,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,14.053920090385642,3.25,1.847825928857748,0.7391303715430992,0.14877,0.0527657391874541,0.1,-0.255,10.86521646168356,0.4,1.2,45,929321496.1001012,0.06822382182812936,350916.1952742013,131232.94531882912,166969.78868345614,0.06822382182812936,1.2333333333333332,0.048057715169801465,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.392494329520762,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,6194180.697889517,2680406.7847279743,9711237.953593355,768528524.0926034,2595545.802255167,121855291.31691824,1859805.806192162,10527485.858226039,5369017.78769528,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,6.961584059422002e-05,0.0003071287085039117,0.0,0.0003767445490981318,0.2734878550612938,0.008108330693739008,16138698.069500431,54144561.74750092,8608278.289287133,50176500.1111401,1980898.6052461362
J1,1671.8247790876517,1196.8247790876517,222.22538358865665,259.567843552669,80.95877696647008,29.873770476598985,37.537075670999364,36.733020037611645,313.72827549656165,216.20063329808414,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.1750111624637425,1.9929997024865787,0.10516210250208045,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,10.297901740289308,3.25,1.5817457956242689,0.6326983182497076,0.14877,0.052765739187454114,0.1,-0.255,9.3006652782707,0.4,1.2,45,771576273.6026213,0.06822382182812936,257131.1402632815,96159.93027501117,142034.51763005753,0.06822382182812936,1.2333333333333332,0.056141949242464594,0.07608290452035935,1.2237037037037035,1860.46875,220.449,11.536039429150199,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,4538738.215261374,1964047.4341402107,7115834.840350826,653756461.3642505,1901866.202607009,89288526.50687867,1362758.385205881,7713934.207898445,3934106.446028207,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,6.961584059422002e-05,0.0003071287085039117,0.0,0.0003767445490981318,0.2734878550612938,0.008108330693739008,16138698.069500431,54144561.74750092,8608278.289287133,50176500.1111401,1980898.6052461362
J1,1557.328914723426,1082.328914723426,197.5037196982519,253.80951180520748,69.68512748583369,26.018118963755757,32.12186452163055,31.433804366121734,280.35336114522283,191.40340673740204,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.0869564587309493,1.843645378078264,0.09728131117383289,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,8.812295541024227,3.25,1.4632106175224318,0.5852842470089727,0.14877,0.0527657391874541,0.1,-0.255,8.603678431031899,0.4,1.2,45,709705911.068724,0.06822382182812936,220036.63056285214,82287.61024902487,132285.38143476137,0.06822382182812936,1.2333333333333332,0.06069002719703002,0.07608290452035935,1.2237037037037035,1860.46875,220.449,10.599346474722998,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,3883966.223890228,1680708.0590523884,6089283.158427841,608883138.4090834,1627497.2785269143,76407495.80303192,1166162.7722140003,6601098.916885564,3366560.447611638,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,6.961584059422002e-05,0.0003071287085039117,0.0,0.0003767445490981318,0.2734878550612938,0.008108330693739008,16138698.069500431,54144561.74750092,8608278.289287133,50176500.1111401,1980898.6052461362
J1,1510.3729551182246,1035.3729551182246,187.1767052666523,251.22982429422154,65.1053020936498,24.431327239592193,29.92198048509791,29.2810425180056,267.0239231354336,181.20285008557167,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.0490759769443243,1.7793942532017197,0.09389105307609659,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,8.20878050307079,3.25,1.4122176612712058,0.5648870645084824,0.14877,0.05276573918745409,0.1,-0.255,8.303839848274691,0.4,1.2,45,684711737.1531725,0.06822382182812936,204967.2976260392,76652.09677908444,128355.32368051744,0.06822382182812936,1.2333333333333332,0.06288144852436146,0.07608290452035935,1.2237037037037035,1860.46875,220.449,10.17575508717553,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,3617970.60310008,1565603.8182418537,5672255.161652249,590793869.0311732,1516037.2080779916,71174685.29244226,1086297.4560252498,6149018.928781176,3135999.6536783995,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,6.961584059422002e-05,0.0003071287085039117,0.0,0.0003767445490981318,0.2734878550612938,0.008108330693739008,16138698.069500431,54144561.74750092,8608278.289287133,50176500.1111401,1980898.6052461362
J1,1492.619717449206,1017.6197174492061,182.88859157444847,250.12468199627514,63.22706747523457,23.77679857712545,29.0197848771679,28.398172215736903,263.18930757625753,176.9953131569601,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.0331392682038532,1.7523631433765356,0.09246473658511352,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,7.96127263105609,3.25,1.3907643995051868,0.5563057598020748,0.14877,0.0527657391874541,0.1,-0.255,8.1776946690905,0.4,1.2,45,674490817.5976249,0.06822382182812936,198787.20551015832,74340.91336369664,126749.96483765748,0.06822382182812936,1.2333333333333332,0.06385142746249041,0.07608290452035935,1.2237037037037035,1860.46875,220.449,9.993935397459715,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,3508882.9981080783,1518398.3570498812,5501227.5889135515,583404723.5344322,1470326.2595240476,69028654.6011041,1053543.8488828477,5963616.16530475,3041444.2443054225,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,6.961584059422002e-05,0.0003071287085039117,0.0,0.0003767445490981318,0.2734878550612938,0.008108330693739008,16138698.069500431,54144561.74750092,8608278.289287133,50176500.1111401,1980898.6052461362
J1,1485.8889636123772,1010.8889636123771,181.2589252657091,249.6991740037225,62.51693939225508,23.528736740554383,28.678680293507096,28.06437419651044,261.7414988862253,175.40063483389318,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.0270494532123218,1.742033880256284,0.09191970538131176,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,7.867694177676059,3.25,1.3825665716319717,0.5530266286527887,0.14877,0.05276573918745412,0.1,-0.255,8.129491441195992,0.4,1.2,45,670631392.0848812,0.06822382182812936,196450.61937557306,73467.09481510226,126144.07696519973,0.06822382182812936,1.2333333333333332,0.06423002985498043,0.07608290452035935,1.2237037037037035,1860.46875,220.449,9.923902662088688,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,3467638.8579722964,1500550.7871383533,5436565.016317567,580615942.9049715,1453043.739039373,68217277.44624099,1041160.2754875696,5893518.581267192,3005694.476446268,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,6.961584059422002e-05,0.0003071287085039117,0.0,0.0003767445490981318,0.2734878550612938,0.008108330693739008,16138698.069500431,54144561.74750092,8608278.289287133,50176500.1111401,1980898.6052461362
J1,1483.3344227843759,1008.3344227843759,180.63984332164742,249.53671871483823,62.247709778577615,23.434602508540703,28.549357911413285,27.937821939366074,261.192891506458,174.7954771035346,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.024731170907746,1.7381017168089081,0.09171222187040504,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,7.832215942895744,3.25,1.3794458069911966,0.5517783227964786,0.14877,0.05276573918745409,0.1,-0.255,8.111141345108237,0.4,1.2,45,669168911.0549222,0.06822382182812936,195564.75357556253,73135.80552250704,125914.52770365411,0.06822382182812936,1.2333333333333332,0.06437533951849271,0.07608290452035935,1.2237037037037035,1860.46875,220.449,9.8971625008758,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,3452002.0395146655,1493784.2692839946,5412049.608665521,579559373.5904073,1446491.4473824375,67909661.44965349,1036465.3130419656,5866942.607266876,2992140.7297061067,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,6.961584059422002e-05,0.0003071287085039117,0.0,0.0003767445490981318,0.2734878550612938,0.008108330693739008,16138698.069500431,54144561.74750092,8608278.289287133,50176500.1111401,1980898.6052461362
J1,1482.3644960311062,1007.3644960311062,180.40470322604108,249.47489668969163,62.145528350327645,23.39886289002444,28.500275845267087,27.889791226077758,260.9847206290013,174.56571717467526,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.0238499328942154,1.736607001562881,0.09163335211557369,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,7.818750794496494,3.25,1.3782595250499055,0.5513038100199622,0.14877,0.052765739187454114,0.1,-0.255,8.104166007293443,0.4,1.2,45,668613959.3819352,0.06822382182812936,195228.5385825443,73010.07041997166,125827.42964708875,0.06822382182812936,1.2333333333333332,0.0644307480256333,0.07608290452035935,1.2237037037037035,1860.46875,220.449,9.886986357910091,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,3446067.3563961866,1491216.1548437104,5402745.2110779025,579158478.6656948,1444004.6387781722,67792911.13584326,1034683.4215118366,5856856.157476329,2986996.6403129282,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,6.961584059422002e-05,0.0003071287085039117,0.0,0.0003767445490981318,0.2734878550612938,0.008108330693739008,16138698.069500431,54144561.74750092,8608278.289287133,50176500.1111401,1980898.6052461362
J1,1481.996170017475,1006.9961700174749,180.3153977459173,249.45139977817385,62.10673135798344,23.38529118899329,28.481640007256942,27.87155457341349,260.9056870985341,174.47846826720254,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.0235151392646769,1.7360391400604716,0.09160338848364293,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,7.813638248427149,3.25,1.3778088413178342,0.5511235365271338,0.14877,0.05276573918745409,0.1,-0.255,8.101515986948867,0.4,1.2,45,668403266.8733706,0.06822382182812936,195100.88201389444,72962.33039623142,125794.36300961737,0.06822382182812936,1.2333333333333332,0.06445182343835351,0.07608290452035935,1.2237037037037035,1860.46875,220.449,9.883118648213857,0,0,0.045,2.9978808587535037,4.496821288130255,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,3443814.03248541,1490241.0743620102,5399212.449321126,579006279.5505557,1443060.4290912114,67748582.52242833,1034006.8598974943,5853026.460416833,2985043.494812585,668.7430851207065,0.0,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,0.0,0.0,-7050.856683312572,27853.077612714507,0.0,1457.8881285574364,0.17,6.961584059422002e-05,0.0003071287085039117,0.0,0.0003767445490981318,0.2734878550612938,0.008108330693739008,16138698.069500431,54144561.74750092,8608278.289287133,50176500.1111401,1980898.6052461362
