name,mtom,oem,wing_weight,fuselage_weight,lg_weight,hortail_weight,nacelle_weight,powertrain_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac,y_mac,x_lemac,cLmax,cd,cd0,clalpha,cm,e,A,A_h,S,S_h,c_root,c_tip,t_r_h,sweep_le,sweep_1/4,sweep_m,b,taper,StotS,diskloading,mission_energy,wp_hover,power_hover,power_climb,power_cruise,wp_cruise,tw,WP_hover,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,ww,w_eng,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy,Vx_cr,Vz_cr,Mx_cr,Mz_cr,T_cr,Vz_vf,Mx_vf,T_vf
J1,3070.9167925120573,2595.9167925120573,144.14351916249737,277.02189335721306,128.99556731455962,135.00963290852465,306.98891802896105,57.720340795810586,1241.6308748079382,304.4060461365529,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.4729164679259468,2.498292932135933,0.13182427327094462,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,16.181582601230552,3.25,1.9827721683618513,0.7931088673447406,0.14877,0.0527657391874541,0.1,-0.255,11.658700349967686,0.4,1.2,45,1019130622.0423558,0.06822382182812936,404042.3855706741,151100.67020604035,181192.91961941097,0.06822382182812936,1.2333333333333332,0.044786936991246515,0.07608290452035935,1.2237037037037035,1860.46875,220.449,14.209593706452779,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7131935.1444452945,3086201.110652847,11181449.595246986,833994749.5240085,2988492.785240868,140303306.77564123,2141367.040768541,12121271.567120222,6181848.499231313,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,3071.53602832953,2596.53602832953,144.18004320285183,277.0352445432607,129.0366717004823,135.04971825466157,307.0916789936815,57.73966200760628,1241.909729100119,304.4932805268669,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.4731629681154808,2.498711034380488,0.13184633474493454,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,16.18699919753469,3.25,1.9831039955400702,0.7932415982160281,0.14877,0.05276573918745412,0.1,-0.255,11.66065149377561,0.4,1.2,45,1019359505.6453775,0.06822382182812936,404177.63405324396,151151.24939547814,181229.18266151805,0.06822382182812936,1.2333333333333332,0.04477944291985324,0.07608290452035935,1.2237037037037035,1860.46875,220.449,14.211505982917219,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7134322.47666716,3087234.18052875,11185192.455265382,834161661.0500362,2989493.1483928794,140350271.67343077,2142083.83844431,12125329.021597318,6183917.801014633,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,3071.909173844874,2596.909173844874,144.20205109305812,277.04328809865,129.0614411331812,135.07387288381352,307.1536025753769,57.75130493680939,1242.0777668373228,304.5458462866626,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.4733114887941767,2.498962948300892,0.13185962716915622,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,16.190263229209187,3.25,1.9833039272229303,0.7933215708891721,0.14877,0.0527657391874541,0.1,-0.255,11.66182709207083,0.4,1.2,45,1019497431.0200745,0.06822382182812936,404259.13455766573,151181.72832858033,181251.03481880223,0.06822382182812936,1.2333333333333332,0.044774928821304044,0.07608290452035935,1.2237037037037035,1860.46875,220.449,14.21265793933658,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7135761.078983488,3087856.706670185,11187447.896314945,834262242.1570632,2990095.9655184015,140378572.6405635,2142515.7794985343,12127774.036729973,6185164.758732286,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,3072.134025934343,2597.134025934343,144.21531231427176,277.04813439711756,129.07636695379497,135.08842796404892,307.19091712688,57.7583208533553,1242.1790249767507,304.5775213481236,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.4734009786900806,2.4991147369320212,0.13186763640847804,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,16.192230103131717,3.25,1.983424394390493,0.7933697577561972,0.14877,0.052765739187454114,0.1,-0.255,11.662535439016098,0.4,1.2,45,1019580543.7009169,0.06822382182812936,404308.2459734871,151200.0946389239,181264.20275740433,0.06822382182812936,1.2333333333333332,0.044772209328255465,0.07608290452035935,1.2237037037037035,1860.46875,220.449,14.213351959892485,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7136627.96682743,3088231.83490293,11188807.00328037,834322851.543342,2990459.2172887493,140395626.5296757,2142776.0630007633,12129247.379204612,6185916.163394352,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,3072.2695179009356,2597.2695179009356,144.22330314532834,277.05105446315883,129.0853610373737,135.09719854837226,307.21340233580804,57.762548543170695,1242.2400417480148,304.5966080797088,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.473454901382408,2.499206198114008,0.13187246242535253,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,16.193415312903817,3.25,1.983496982630165,0.7933987930520661,0.14877,0.052765739187454114,0.1,-0.255,11.662962257865368,0.4,1.2,45,1019630626.2667706,0.06822382182812936,404337.83980219485,151211.1619118423,181272.13758120875,0.06822382182812936,1.2333333333333332,0.044770570840327414,0.07608290452035935,1.2237037037037035,1860.46875,220.449,14.21377011681743,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7137150.340901432,3088457.8817492216,11189625.98147633,834359373.9494338,2990678.107550611,140405902.95654607,2142932.9060738366,12130135.194065847,6186368.948973581,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,3072.351162772521,2597.351162772521,144.22811821281263,277.0528139559415,129.09078071603741,135.10248351523902,307.2269515324559,57.76509607567788,1242.2768094248825,304.6081093394742,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.473487393308121,2.499261309418775,0.1318753704140861,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,16.194129499742047,3.25,1.983540721760932,0.7934162887043729,0.14877,0.0527657391874541,0.1,-0.255,11.663219443954281,0.4,1.2,45,1019660805.1759433,0.06822382182812936,404355.67252974515,151217.8308584199,181276.9189735788,0.06822382182812936,1.2333333333333332,0.04476958360279252,0.07608290452035935,1.2237037037037035,1860.46875,220.449,14.214022072834831,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7137465.114452127,3088594.0936555397,11190119.483523073,834381381.7416831,2990810.007023361,140412095.35302103,2143027.4169875104,12130670.175892355,6186641.789705101,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,3072.4003603273213,2597.4003603273213,144.2310196556101,277.05387416062,129.09404651090085,135.10566812262928,307.2351160196077,57.766631170116604,1242.2989649355236,304.6150397523132,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.4735069719761162,2.4992945178517973,0.1318771226816018,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,16.19455985509197,3.25,1.9835670776601564,0.7934268310640626,0.14877,0.0527657391874541,0.1,-0.255,11.66337441664172,0.4,1.2,45,1019678990.4190776,0.06822382182812936,404366.41819081624,151221.84943827105,181279.80015122122,0.06822382182812936,1.2333333333333332,0.04476898874384016,0.07608290452035935,1.2237037037037035,1860.46875,220.449,14.214173890152058,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7137654.79098256,3088676.172349055,11190416.858432058,834394643.2258033,2990889.4871267625,140415826.77288094,2143084.3674592203,12130992.545724487,6186806.198319489,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,3072.4300057516125,2597.4300057516125,144.23276799754086,277.0545130069558,129.09601441309286,135.10758709826814,307.2400357750835,57.767556187099395,1242.3123154037808,304.61921586979133,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.473518769561411,2.499314528371471,0.1318781785514639,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,16.194819178555903,3.25,1.9835829590249763,0.7934331836099906,0.14877,0.05276573918745409,0.1,-0.255,11.663467799066863,0.4,1.2,45,1019689948.4834231,0.06822382182812936,404372.89330969576,151224.27095353106,181281.53629151784,0.06822382182812936,1.2333333333333332,0.04476863030526838,0.07608290452035935,1.2237037037037035,1860.46875,220.449,14.214265369824442,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7137769.086238577,3088725.63131621,11190596.050561298,834402634.3321604,2990937.3802358666,140418075.2513154,2143118.6846661493,12131186.799290873,6186905.267638345,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,3072.4478694570234,2597.4478694570234,144.23382150877632,277.05489795825576,129.0972002300645,135.10874343143894,307.24300031751017,57.76811358311313,1242.320360119967,304.6217323078976,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.4735258784955712,2.4993265862174887,0.13187881479262203,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,16.194975441487017,3.25,1.9835925287440384,0.7934370114976154,0.14877,0.0527657391874541,0.1,-0.255,11.663524069014946,0.4,1.2,45,1019696551.5864688,0.06822382182812936,404376.7950817919,151225.73010831224,181282.58245383872,0.06822382182812936,1.2333333333333332,0.04476841432178961,0.07608290452035935,1.2237037037037035,1860.46875,220.449,14.214320492708472,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7137837.958185018,3088755.4342621556,11190704.028015107,834407449.6079702,2990966.2396282847,140419430.13770086,2143139.363501998,12131303.852453757,6186964.964751416,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,3072.458633743826,2597.458633743826,144.23445633116296,277.0551299202287,129.09791477828094,135.10944021273204,307.2447866880498,57.76844945815707,1242.325207696235,304.62324865897926,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.4735301621723187,2.4993338519922794,0.13187919817659963,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,16.195069602222944,3.25,1.9835982952319675,0.793439318092787,0.14877,0.0527657391874541,0.1,-0.255,11.66355797596397,0.4,1.2,45,1019700530.4770699,0.06822382182812936,404379.1462070995,151226.60936410917,181283.21284920897,0.06822382182812936,1.2333333333333332,0.04476828417622464,0.07608290452035935,1.2237037037037035,1860.46875,220.449,14.214353708277686,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7137879.458962682,3088773.392886781,11190769.092944078,834410351.1917076,2990983.6296875207,140420246.56356877,2143151.8241309375,12131374.386212984,6187000.936968623,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
