name,mtom,oem,wing1_weight,wing2_weight,fuselage_weight,lg_weight,powertrain_weight,nacelle_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,diskloading,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac1,y_mac1,x_lemac1,mac2,y_mac2,x_lemac2,cLmax,cd,cd0,clalpha,e,b1,b2,A1,A2,S1,S2,S,S1/S,S2/S,c_root1,c_root2,c_tip1,c_tip2,sweep_le1,sweep_le2,sweep1_1/4,sweep2_1/4,sweep_m,taper1,taper2,StotS,mission_energy,power_hover,power_climb,power_cruise,WP_hover,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy
W1,5199.137025416868,4724.137025416868,204.52459736599923,223.29692069490378,364.6385040101726,211.41097734090505,257.22638704736556,513.0274429220426,2475.3574798226555,474.6547162128232,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.266047237096285,2.4286194596222006,0.11380052502215962,1.2339902050791085,2.4917109910251227,0.11113647439702504,1.5,0.07,0.018,5.15,0.63,11.333557478236935,11.627984624783906,9.5,10,13.52100264342109,13.52100264342109,27.04200528684218,0.5,0.5,1.7042943576296143,1.6611406606834151,0.6817177430518457,0.6644562642733661,0.046858112979076015,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,2031773419.4384353,1800584.7093315588,285948.8931380012,348763.4187284167,0.011545391553020687,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",31782936.215701364,11816324.92833751,21160218.09221209,1605288223.4940412,5591706.491160143,265337908.53391004,9229614.350353476,54017541.27994677,27548946.05277285
W1,5257.182739027795,4782.182739027795,206.599411767904,225.562172273078,366.45341473305973,214.1654810166747,260.67908259907506,519.913702105692,2508.583681292806,480.2257932395053,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.27451585624728,2.444864551166658,0.11456173935710522,1.2422443940040344,2.5083781032773778,0.11187986883593345,1.5,0.07,0.018,5.15,0.63,11.409367905444403,11.705764481961095,9.5,10,13.702492210714189,13.702492210714189,27.404984421428377,0.5,0.5,1.7156944218713386,1.6722520688515847,0.6862777687485355,0.668900827540634,0.04685811297907601,0.04460247388133164,0.1,0.1,-0.36837,0.4,0.4,1.2,2059045485.605135,1824753.5781935256,289787.1248322171,353444.79655386077,0.011468677306169702,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",32209551.86642003,11974932.966128416,21444247.237584066,1626835668.809008,5666762.788261338,268899483.3280475,9353501.517518762,54742607.345805764,27918729.746360943
W1,5306.087309419938,4831.087309419938,208.34313297345744,227.46594121219346,367.97520274496185,216.4873095611118,263.5894316241024,525.7182734619171,2536.590738852843,484.9172789893509,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.281610768244746,2.458474502546412,0.11519947599649748,1.249159658817416,2.5223416187659367,0.11250267617080352,1.5,0.07,0.018,5.15,0.63,11.472881011883254,11.770927554241036,9.5,10,13.855473548719086,13.855473548719086,27.710947097438172,0.5,0.5,1.7252452649448502,1.681561079177291,0.6900981059779401,0.6726244316709165,0.046858112979076015,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2082033678.4504132,1845126.0213687168,293022.4503052549,357390.8274697113,0.011405187471166173,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",32569155.08788439,12108626.986129014,21683661.32258886,1644998459.4533186,5730029.305050656,271901608.93525535,9457928.592183476,55353780.64106151,28230428.126941368
W1,5347.273970470914,4872.273970470914,209.80862072287047,229.06593899228653,369.25172825737195,218.4434923767975,266.0414536582213,530.6087304970303,2560.1871946928436,488.86681127349163,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.2875580160360693,2.469882924992267,0.1157340531443784,1.2549563189313808,2.534046413226826,0.11302473896003169,1.5,0.07,0.018,5.15,0.63,11.526120316630578,11.825549928391855,9.5,10,13.984363110888863,13.984363110888863,27.968726221777725,0.5,0.5,1.73325117543317,1.689364275484551,0.6933004701732681,0.6757457101938205,0.04685811297907603,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2101401649.403886,1862290.175607549,295748.2709127542,360715.430350594,0.01135250675685837,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",32872127.348251846,12221266.631770257,21885372.04754381,1660300941.2099595,5783332.497161054,274430954.4105792,9545910.303598328,55868705.268226475,28493039.686795503
W1,5381.949298630457,4906.949298630457,211.0402866799984,230.41065360898003,370.3228764797448,220.09095881883655,268.1065081019877,534.7273965986741,2580.0597591769724,492.1908591652628,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.2925454675051447,2.4794501996853495,0.11618235758284871,1.2598174853087603,2.5438622299503812,0.11346254866906796,1.5,0.07,0.018,5.15,0.63,11.570767598531631,11.871357073101779,9.5,10,14.092911875708362,14.092911875708362,28.185823751416724,0.5,0.5,1.7399650524107717,1.695908153300254,0.6959860209643087,0.6783632613201016,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,2117713050.3324587,1876745.5567139138,298043.9142145278,363515.35867807013,0.011308701662240328,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",33127285.827214938,12316129.97212327,22055249.65187506,1673188450.992701,5828223.60833497,276561129.4420263,9620007.119042609,56302366.70141742,28714207.017722882
W1,5411.134677860643,4936.134677860643,212.07544791017582,231.54082728050045,371.22193680572605,221.47797194521826,269.8450913878796,538.1949294117205,2596.790605457664,494.9878676617581,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.296729563295863,2.487476421899276,0.11655845121014403,1.2638956374278716,2.5520969601908945,0.1138298380095403,1.5,0.07,0.018,5.15,0.63,11.60822330219662,11.909785814224174,9.5,10,14.184299814069536,14.184299814069536,28.368599628139073,0.5,0.5,1.7455974890521233,1.7013979734605964,0.6982389956208493,0.6805591893842386,0.046858112979076015,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2131445728.9596503,1888915.6397151572,299976.6318176307,365872.6372508166,0.01127221241084761,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",33342105.474279422,12395996.05917947,22198270.754504673,1684038532.5354316,5866017.738077008,278354538.1905837,9682389.728497827,56667469.191454716,28900409.287641905
W1,5435.693675526916,4960.693675526916,212.9454622545628,232.49069603254284,371.9767275677335,222.64538711442572,271.30841459821966,541.1134673322916,2610.8725513096906,497.3409693174496,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3002407795071684,2.4942118799200013,0.11687406206304501,1.267317947659047,2.5590073943115375,0.11413806046691491,1.5,0.07,0.018,5.15,0.63,11.639655439626672,11.942034506787174,9.5,10,14.261218816129556,14.261218816129556,28.522437632259113,0.5,0.5,1.75032412625965,1.7060049295410247,0.7001296505038601,0.6824019718164099,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,2143004190.1149938,1899158.9021875376,301603.35315482714,367856.70121641934,0.011241772529574813,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",33522913.939503606,12463217.399598844,22318648.13345721,1693170781.9274502,5897828.136644001,279864006.65763205,9734895.651612446,56974767.06562613,29057131.20346933
W1,5456.355699447297,4981.355699447297,213.67668124168583,233.2890300729518,372.6105183437343,223.62774702107663,272.53977606261265,543.5693670968594,2622.722267997929,499.3203116104479,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.303188078159822,2.4998655922392747,0.1171389843536527,1.2701906190430614,2.564807980760029,0.11439678097248016,1.5,0.07,0.018,5.15,0.63,11.666039430449947,11.969103910213466,9.5,10,14.325944841348727,14.325944841348727,28.651889682697455,0.5,0.5,1.7542916436766836,1.709871987173352,0.7017166574706735,0.6839487948693409,0.046858112979076015,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,2152730437.5727,1907778.4324382883,302972.21134950034,369526.2571237339,0.011216348063540226,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",33675061.17187159,12519783.008339524,22419943.639863025,1700855413.6650581,5924596.043204623,281134198.56664145,9779078.488267304,57233352.97314865,29189010.01630581
W1,5473.736333865173,4998.736333865173,214.291250154287,233.96000729283642,373.1427896003647,224.4542279778919,273.57574749669374,545.6355694871648,2632.6916948039075,500.9850470520268,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3056625520060017,2.504612299280744,0.11736140608848045,1.272602437812094,2.5696779994282664,0.11461399585293185,1.5,0.07,0.018,5.15,0.63,11.688190729976805,11.991830663998575,9.5,10,14.380400267401653,14.380400267401653,28.760800534803305,0.5,0.5,1.7576226661619254,1.7131186662855111,0.7030490664647702,0.6852474665142045,0.046858112979076015,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2160913343.0950475,1915030.232476856,304123.8618014562,370930.8911630425,0.011195090993794114,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",33803065.97879922,12567372.896850163,22505165.77330776,1707320663.059166,5947116.470673603,282202838.9062864,9816250.47876294,57450906.97430568,29299962.5568959
W1,5488.354748225698,5013.354748225698,214.80777994529996,234.52394685446274,373.58986059760355,225.14945335460692,274.4471936257133,547.3736329274949,2641.0778511329395,502.38502978757674,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3077404224512532,2.5085982142213945,0.11754817854109445,1.274627695402596,2.5737674618706268,0.11479639599470587,1.5,0.07,0.018,5.15,0.63,11.706791666366506,12.010914822062924,9.5,10,14.426207486285081,14.426207486285081,28.852414972570163,0.5,0.5,1.7604197994536102,1.7158449745804174,0.7041679197814441,0.686337989832167,0.04685811297907602,0.04460247388133164,0.1,0.1,-0.36837,0.4,0.4,1.2,2167796700.2099166,1921130.3553799929,305092.61566408636,372112.45163466915,0.011177303099263559,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",33910742.01099784,12607404.911979856,22576853.559142392,1712759149.4616787,5966060.370762044,283101765.70741373,9847519.089228155,57633910.66139979,29393294.437313892
W1,5500.648550959659,5025.648550959659,215.2419116379942,234.99792539495684,373.9654099087396,225.7341899290279,275.18014504167434,548.8354743623216,2648.131236248952,503.56225843599253,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.309485514238066,2.511945770100905,0.11770503869270034,1.276328600478484,2.5772019817353997,0.11494958407726937,1.5,0.07,0.018,5.15,0.63,11.722413593804223,12.026942581431864,9.5,10,14.464734785705899,14.464734785705899,28.929469571411797,0.5,0.5,1.7627689614743194,1.7181346544902667,0.7051075845897278,0.6872538617961067,0.04685811297907602,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2173586118.71314,1926261.0152917202,305907.4101667957,373106.23242258397,0.01116240761578921,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34001305.61285105,12641074.832811447,22637148.35234288,1717333323.5576625,5981993.608550664,283857830.4253474,9873818.330859303,57787830.458751604,29471793.53396332
W1,5510.9864296481455,5035.9864296481455,215.60679048111803,235.3962947018548,374.2809079434546,226.22594203838634,275.7965429559197,550.0648546346866,2654.0629962254025,504.55210066732286,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.310951304288655,2.514757550053717,0.11783679339540153,1.2777572758960596,2.5800868070978127,0.1150782544251486,1.5,0.07,0.018,5.15,0.63,11.735535233584013,12.04040509978979,9.5,10,14.4971354967044,14.4971354967044,28.9942709934088,0.5,0.5,1.764742140388574,1.7200578713985417,0.7058968561554296,0.6880231485594167,0.04685811297907603,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2178454907.3018103,1930575.8006914377,306592.6365284232,373941.98277594754,0.011149926796730318,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34077467.84417122,12669390.58269807,22687855.103103314,1721180115.1877224,5995393.152266954,284493666.1779229,9895935.482603146,57917274.02074313,29537809.750579
W1,5519.678884343553,5044.678884343553,215.91346433039266,235.73111666010627,374.54597704847527,226.6394571859258,276.31487296325764,551.0986425026684,2659.051022824883,505.3843308278442,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3121826221782509,2.517119549274626,0.11794747222175132,1.2789574161203576,2.5825101671661064,0.11518634227929973,1.5,0.07,0.018,5.15,0.63,11.74655789661492,12.051714113441829,9.5,10,14.524381307213298,14.524381307213298,29.048762614426597,0.5,0.5,1.7663996837014917,1.7216734447774045,0.7065598734805967,0.6886693779109618,0.046858112979076015,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2182549079.5346637,1934204.1107428034,307168.84448896657,374644.7666056463,0.011139463996735516,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34141512.78820284,12693201.342772558,22730494.492183525,1724414888.517995,6006660.850343591,285028341.4950866,9914533.83143065,58026123.3222841,29593322.894364893
W1,5526.987325736838,5051.987325736838,216.17121839172083,236.01252871974322,374.7686917912068,226.98715537374213,276.750703199017,551.9678879714803,2663.2451323266473,506.08400796328004,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3132170643776113,2.5191038879166685,0.11804045458602888,1.279965665658233,2.5845460556560487,0.11527714794249763,1.5,0.07,0.018,5.15,0.63,11.755818143611119,12.061214926394891,9.5,10,14.54729055006909,14.54729055006909,29.09458110013818,0.5,0.5,1.7677922020467844,1.7230307037706984,0.7071168808187138,0.6892122815082794,0.04685811297907601,0.04460247388133164,0.1,0.1,-0.36837,0.4,0.4,1.2,2185991604.6137123,1937254.922393119,307653.3405585261,375235.6921508575,0.011130689261812361,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34195364.04640002,12713222.27351159,22766347.20133093,1727134800.5493312,6016135.13012613,285477915.4464982,9930171.982105844,58117647.671793565,29640000.31261472
W1,5533.131776202799,5058.131776202799,216.3878565084279,236.24905100111587,374.9558296926168,227.2794930294735,277.1171405112704,552.6987321101959,2666.771455392427,506.6722179572727,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.314086172462569,2.5207710712142544,0.11811857564934403,1.280812767434982,2.5862565496283296,0.11535344020522048,1.5,0.07,0.018,5.15,0.63,11.763598332333187,12.06919723159887,9.5,10,14.566552181523383,14.566552181523383,29.133104363046765,0.5,0.5,1.7689621552380734,1.7241710330855529,0.7075848620952294,0.6896684132342212,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,2188886010.5861044,1939819.9835788927,308060.6951267961,375732.5304855171,0.011123327665418375,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34240641.103144035,12730055.470125496,22796491.43938291,1729421647.9787934,6024100.914356322,285855908.19894546,9943320.225233233,58194599.50736678,29679245.74875706
W1,5538.2973805638885,5063.2973805638885,216.56993753969587,236.44784436935967,375.1130808140898,227.52527104811196,277.4252165828784,553.3131771562767,2669.7361528208794,507.16670023259616,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3148164160898153,2.522171875095367,0.1181842146758667,1.2815245208806203,2.5876937440858674,0.11541754263347526,1.5,0.07,0.018,5.15,0.63,11.770135417111712,12.075904139067381,9.5,10,14.582746077594472,14.582746077594472,29.165492155188943,0.5,0.5,1.7699451755055204,1.725129162723912,0.7079780702022083,0.6900516650895648,0.046858112979076015,0.04460247388133167,0.1,0.1,-0.36837,0.4,0.4,1.2,2191319434.235378,1941976.5160801488,308403.17170040816,376150.2390464302,0.011117149815003634,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34278707.035049,12744207.700021321,22821834.705830205,1731344276.8947823,6030798.014872159,286173699.31457764,9954374.39181448,58259295.48240446,29712240.696026277
W1,5542.639905172003,5067.639905172003,216.72297400697673,236.61492731360178,375.2452231087731,227.73189522255552,277.68421437411484,553.8297375919525,2672.2285569912056,507.58237656282273,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.315430014071495,2.523348921223685,0.11823936883632902,1.2821225822144025,2.588901367932928,0.11547140564457224,1.5,0.07,0.018,5.15,0.63,11.775628299043863,12.081539717020329,9.5,10,14.596360193393965,14.596360193393965,29.19272038678793,0.5,0.5,1.770771172788551,1.7259342452886186,0.7083084691154204,0.6903736981154475,0.04685811297907602,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2193365199.5783815,1943789.500618804,308691.0897969121,376501.40424433857,0.011111964088195253,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34310708.84626814,12756105.39874539,22843140.644971494,1732960620.0272088,6036428.228969076,286440864.48775613,9963667.566430604,58313685.01856412,29739979.359467704
W1,5546.29037875562,5071.29037875562,216.85159903587436,236.75535821163083,375.35626923986393,227.9055962068801,277.9019438406538,554.2639900523998,2674.3238251701873,507.93179699812976,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.31594562090114,2.5243379939401676,0.11828571491742247,1.2826251335875354,2.5899161351286772,0.11551666677191627,1.5,0.07,0.018,5.15,0.63,11.780243971720783,12.086275297267159,9.5,10,14.607805056133035,14.607805056133035,29.21561011226607,0.5,0.5,1.7714652589053808,1.7266107567524516,0.7085861035621523,0.6906443027009807,0.046858112979076015,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2195084995.69969,1945313.6068845768,308933.13145008386,376796.6152993927,0.01110761025739583,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34337611.53625544,12766107.33576527,22861051.727306206,1734319417.43736,6041161.333085407,286665459.9576875,9971479.98035878,58359408.20653731,29763298.185334027
W1,5549.359006347755,5074.359006347755,216.95970665658757,236.8733885078387,375.44958958554406,228.0516151502248,278.08497462060393,554.6290374104552,2676.0851787209954,508.225515695505,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3163789012602896,2.525169142321421,0.11832466096217362,1.2830474430429626,2.590768875375213,0.11555470109648995,1.5,0.07,0.018,5.15,0.63,11.78412266416663,12.090254751750994,9.5,10,14.617425996223748,14.617425996223748,29.234851992447496,0.5,0.5,1.7720485209273127,1.7271792502501422,0.7088194083709252,0.6908717001000569,0.046858112979076015,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2196530714.694193,1946594.8223442277,309136.5998793446,377044.7797326014,0.011103954236050451,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34360226.85061505,12774515.303519286,22876108.3910715,1735461668.661908,6045140.141061047,286854262.5331417,9978047.360683072,58397844.67032683,29782900.781866685
W1,5551.93846831315,5076.93846831315,217.0505697164554,236.97259144838821,375.5280153466802,228.17436025391018,278.2388322746041,554.9359001694115,2677.565791573468,508.4724075302328,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.316743011121184,2.525867603064194,0.11835738951456995,1.2834023334362683,2.5914854809770804,0.11558666347913042,1.5,0.07,0.018,5.15,0.63,11.787382147632906,12.093598911226374,9.5,10,14.625513462561575,14.625513462561575,29.25102692512315,0.5,0.5,1.7725386688169786,1.7276569873180534,0.7090154675267915,0.6910627949272214,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,2197746001.723502,1947671.8259222286,309307.63764248835,377253.3894402702,0.01110088373618972,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34379237.5285611,12781583.132186659,22888765.185544137,1736421857.400303,6048484.770095659,287012972.0208926,9983567.971642049,58430154.77766686,29799378.9366101
