name,mtom,oem,wing_weight,fuselage_weight,lg_weight,hortail_weight,nacelle_weight,powertrain_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac,y_mac,x_lemac,cLmax,cd,cd0,clalpha,cm,e,A,A_h,S,S_h,c_root,c_tip,t_r_h,sweep_le,sweep_1/4,sweep_m,b,taper,StotS,diskloading,mission_energy,wp_hover,power_hover,power_climb,power_cruise,wp_cruise,tw,WP_hover,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,ww,w_eng,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy,Vx_cr,Vy_cr,Vz_cr,Mx_cr,Mz_cr,T_cr,Vx_vf,Vy_vf,Vz_vf,Mx_vf,Mz_vf,T_vf,thickness_to_chord,i_xx,i_zz,i_xz,j_y,area_enclosed,area,max_shear_cr,max_axial_cr,max_shear_vf,max_axial_vf,crit_buck_stress,depda,depsda,cl_alpha,diskarea,rotor_direction,cd_upsweep,cd_base
J1,2158.357544564419,1648.357544564419,246.3421659957196,270.3686902143373,89.14510547089802,32.633778950919755,83.82106506170351,82.02559222971912,460.82946659567654,233.34099417595237,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.4318762219410193,1.2239981157722837,2.0760891117522196,0.10954637660063087,1.59,0.03193693244875912,0.023096332433206548,4.97,-0.115,0.799480152200161,8.4,6,11.975442585617959,3.25,1.7057214206953435,0.6822885682781374,0.14877,0.0510204081632653,0,-0.255,10.02964195368862,0.4,1.2,120,766107537.1173474,0.06822382182812936,574179.1456080339,108362.66138047453,135033.7496496614,0.06822382182812936,1.2333333333333332,0.05074320276750537,0.06253341164633416,1.2249512670565301,1767.4453125,220.449,13.941884448242323,0,0,0.045,3.0677620390056575,4.601643058508486,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8784940.927802918,3412709.034942542,8018836.942155115,621533327.3116069,1918228.1002427156,99993238.13400407,2301274.0222079493,13341048.108864332,6803934.53552081,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.986043367734602,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2139.8282374888777,1629.8282374888774,237.53451283343986,270.36927358568624,89.14639908575505,32.634212681068824,83.82125639754122,82.02577946708472,452.7868115927209,233.343788437501,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.45778879525748056,1.2307326670594307,2.0875119468200345,0.10650571157245076,1.59,0.030842906293171046,0.020909608115696168,4.97,-0.115,0.799480152200161,8.4,6,11.297756628449848,3.25,1.6567555133492338,0.6627022053396936,0.14877,0.051020408163265314,0,-0.255,9.741722418493493,0.4,1.2,120,731825541.8684218,0.06822382182812936,574180.456269593,110780.67019465572,126841.23135148438,0.06822382182812936,1.2333333333333332,0.05082669556498581,0.06154432993678023,1.2235389311854057,1873.4920312500003,220.449,14.842595924847716,0,0,0.045,2.950718904722318,4.426078357083477,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8784960.980924772,3424805.632321243,8197769.594404523,583824805.0337472,2222082.9394815224,102950882.23999959,2309781.3623841894,13318181.51335017,6792272.571808588,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.98631287137016,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2127.5765957467165,1617.5765957467163,235.9892129646381,270.033801079258,88.40522828875417,32.38558823738063,82.75484361708604,80.98220957431627,448.2311499392479,231.7421442508791,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.45778879525748056,1.225438414790632,2.0785320804718035,0.1060475551261124,1.59,0.0309645025758546,0.021031204398379723,4.97,-0.115,0.799480152200161,8.4,6,11.200766395130776,3.25,1.6496286352950817,0.6598514541180327,0.14877,0.05102040816326529,0,-0.255,9.699816375535082,0.4,1.2,120,727776592.0668105,0.06822382182812936,566875.467020214,109829.62801851556,126248.08152844243,0.06822382182812936,1.2333333333333332,0.05104628175149885,0.06500056577986559,1.2235389311854057,1873.4920312500003,220.449,14.784309682870656,0,0,0.045,2.950718904722318,4.426078357083477,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8673194.645409273,3383525.4751936477,8127392.473370152,581094655.0966682,2203006.555572533,102067058.09532674,2289952.0953339906,13203846.112540355,6733961.517395581,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.83190197907398,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2121.539631809601,1611.539631809601,234.96566985969068,269.8106172523741,87.9151636016298,32.22106336915346,82.39584610901962,80.6309019025936,446.41439400801477,230.6823728153429,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.45778879525748056,1.2219252392588142,2.072573194281297,0.10574353032047432,1.59,0.03104609880705948,0.0211128006295846,4.97,-0.115,0.799480152200161,8.4,6,11.13663611836061,3.25,1.6448993605407116,0.6579597442162847,0.14877,0.05102040816326529,0,-0.255,9.672008239979386,0.4,1.2,120,725148161.0319035,0.06822382182812936,564416.3133181552,109200.79565170057,125856.02322736382,0.06822382182812936,1.2333333333333332,0.05119304567966554,0.0647982151180445,1.2235389311854057,1873.4920312500003,220.449,14.74545314380644,0,0,0.045,2.950718904722318,4.426078357083477,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8635569.593767775,3368085.5448492793,8080858.878225842,579290089.1936867,2190393.1847413387,101482670.52273923,2276840.9155732887,13128247.151205352,6695406.047114729,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.72980496455597,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2118.913643278733,1608.9136432787332,234.46079523246294,269.70023914644,87.67368552830001,32.139954833788444,82.27752173079567,80.51511206871487,445.7215089017448,230.15994917478324,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.45778879525748056,1.220190411266026,2.0696306591089138,0.10559340097494457,1.59,0.031086661610022298,0.02115336343254742,4.97,-0.115,0.799480152200161,8.4,6,11.105036094764877,3.25,1.6425640151658043,0.6570256060663218,0.14877,0.0510204081632653,0,-0.255,9.65827640917493,0.4,1.2,120,723861337.0715308,0.06822382182812936,563605.7844810041,108890.94017266795,125662.87748071896,0.06822382182812936,1.2333333333333332,0.0512658303269314,0.06466313418721804,1.2235389311854057,1873.4920312500003,220.449,14.726212836887255,0,0,0.045,2.950718904722318,4.426078357083477,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8623168.502559364,3362483.6232683603,8057929.572777429,578401077.9733087,2184177.9797560885,101194715.0980496,2270380.416559836,13090995.96374267,6676407.941508763,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.679496931746673,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2117.8514142245344,1607.8514142245344,234.2410734411405,269.6521424009985,87.56864619766539,32.104665704507376,82.2394908943618,80.47789586442083,445.4665329895553,229.93265634783617,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.45778879525748056,1.2194350169021937,2.068349394053336,0.10552803030884367,1.59,0.031104380011510457,0.021171081834035578,4.97,-0.115,0.799480152200161,8.4,6,11.09129055969097,3.25,1.6415471381375684,0.6566188552550274,0.14877,0.0510204081632653,0,-0.255,9.652297172248902,0.4,1.2,120,723303494.9056201,0.06822382182812936,563345.2710509459,108756.15769878839,125578.87028494368,0.06822382182812936,1.2333333333333332,0.05129758759054068,0.064596192634699,1.2235389311854057,1873.4920312500003,220.449,14.717824148498433,0,0,0.045,2.950718904722318,4.426078357083477,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8619182.647079471,3360507.1437486717,8047955.669710341,578014409.6622844,2181474.4590496076,101069458.81848378,2267570.196639736,13074792.257366892,6668144.051257115,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.657613693989443,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2117.442611008507,1607.442611008507,234.15217578614332,269.6326724666486,87.5261571206865,32.09038962382397,82.22760834508833,80.4662678429845,445.37548642259964,229.84070694521313,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.45778879525748056,1.219129322121271,2.067830888674925,0.10550157595280231,1.59,0.031111560054775805,0.021178261877300927,4.97,-0.115,0.799480152200161,8.4,6,11.085730403372926,3.25,1.64113562593248,0.6564542503729921,0.14877,0.051020408163265314,0,-0.255,9.649877480482981,0.4,1.2,120,723078337.6669865,0.06822382182812936,563263.8749008914,108701.63733128917,125544.89027520567,0.06822382182812936,1.2333333333333332,0.05131045038082536,0.06456699509987421,1.2235389311854057,1873.4920312500003,220.449,14.714427513486497,0,0,0.045,2.950718904722318,4.426078357083477,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8617937.285983639,3359827.561160903,8043921.162515398,577858006.4773817,2180380.867737501,101018791.85714266,2266433.4448174303,13068237.755130596,6664801.255116604,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.648761785204453,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2117.2911234945886,1607.2911234945886,234.1179602712618,269.62517715479373,87.50980502483077,32.08489519991787,82.22401416898511,80.4627506552319,445.34382754720775,229.80531860921513,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.45778879525748056,1.219011653800197,2.0676313050995647,0.10549139311732475,1.59,0.031114325298316373,0.021181027120841495,4.97,-0.115,0.799480152200161,8.4,6,11.083590554368186,3.25,1.640977226269496,0.6563908905077984,0.14877,0.051020408163265314,0,-0.255,9.648946090464635,0.4,1.2,120,722991822.1122743,0.06822382182812936,563239.2545866233,108680.65494384216,125531.8131494751,0.06822382182812936,1.2333333333333332,0.05131540325763424,0.06455517087114925,1.2235389311854057,1873.4920312500003,220.449,14.713119788660562,0,0,0.045,2.950718904722318,4.426078357083477,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8617560.595175337,3359599.5476523275,8042368.46584432,577797815.0845774,2179959.994627656,100999292.4688886,2265995.9612078955,13065715.228013618,6663514.766286946,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.645355091737557,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2117.2367010040257,1607.2367010040257,234.10528084576163,269.6223993519124,87.50374553642308,32.082859137018716,82.2229691840013,80.46172805414582,445.33308671777553,229.79220481298444,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.45778879525748056,1.2189680473414228,2.067557341836798,0.1054876194814693,1.59,0.031115350275279535,0.021182052097804657,4.97,-0.115,0.799480152200161,8.4,6,11.082797604623227,3.25,1.6409185252673,0.65636741010692,0.14877,0.051020408163265314,0,-0.255,9.648600928571723,0.4,1.2,120,722959802.6498498,0.06822382182812936,563232.0963790207,108672.87963879123,125526.96727632727,0.06822382182812936,1.2333333333333332,0.051317238976807955,0.06455061817173192,1.2235389311854057,1873.4920312500003,220.449,14.712635120845281,0,0,0.045,2.950718904722318,4.426078357083477,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8617451.074599016,3359524.8800890595,8041793.093270551,577775510.5002116,2179804.03445272,100992066.70907624,2265833.845789547,13064780.471762296,6663038.040598772,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.64409269578824,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
J1,2117.2176701723324,1607.2176701723324,234.10072565800834,269.62140137366555,87.50156864116518,32.0821276693228,82.22268092692431,80.46144597162353,445.3295290365269,229.78749360670182,9.295,1.7,0.9,83.33,104.17,45,2,30.5,5,0.45778879525748056,1.2189523811671739,2.0675307695950913,0.10548626375485158,1.59,0.03111571853915293,0.021182420361678053,4.97,-0.115,0.799480152200161,8.4,6,11.082512734280478,3.25,1.6408974361865802,0.6563589744746321,0.14877,0.0510204081632653,0,-0.255,9.648476924777093,0.4,1.2,120,722948311.6696917,0.06822382182812936,563230.1218013647,108670.0863295949,125525.22638128293,0.06822382182812936,1.2333333333333332,0.05131789851430932,0.06454893081187092,1.2235389311854057,1873.4920312500003,220.449,14.712460992390216,0,0,0.045,2.950718904722318,4.426078357083477,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,8617420.86356088,3359501.040654798,8041586.388390022,577767497.5087023,2179748.0051409383,100989470.82618776,2265775.6051821397,13064444.656869369,6662866.775003378,243.5386415938744,0.0,-44414.17200228855,107101.53450482027,-30.47318162041251,15557.50040923899,0.0,0.0,-6504.521187161524,24550.864965631103,0.0,578.3028458404551,0.17,4.9642701127511575e-05,0.0002190119167390216,0.0,0.00026865461786653317,0.2179052380944594,0.00724019802976017,66241363.70168735,241795491.1286847,8400622.559570273,55410969.88841483,2481784.252433136,0.1,0.1,4.8866469811700375,17.64363917503355,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]",0.003276899118861381,0.0
